CleanName,INorEX,label,Method,replicateID,timepoint,nM
hemin,IN,2A,IN,A,2,37.123099211583884
hemin,IN,12A,IN,A,12,0
hemin,IN,36A,IN,A,36,28458.665367978647
hemin,IN,6C,IN,C,6,0
hemin,IN,4B,IN,B,4,0
hemin,IN,22C,IN,C,22,38.52027370616928
hemin,IN,0B,IN,B,0,320.7096461330797
hemin,IN,20A,IN,A,20,320.5581694634475
hemin,IN,26B,IN,B,26,3086.826990213823
hemin,IN,14B,IN,B,14,106.90892789213731
hemin,IN,42A,IN,A,42,642.0783941773782
hemin,IN,18A,IN,A,18,1325.6399412522624
hemin,IN,12C,IN,C,12,0
hemin,IN,34B,IN,B,34,2414.1542918059945
hemin,IN,30B,IN,B,30,58.870423950056754
hemin,IN,32A,IN,A,32,94.37080547289627
hemin,IN,16C,IN,C,16,325.41486961990364
hemin,IN,2C,IN,C,2,1249.5546778844678
hemin,IN,28B,IN,B,28,176.19967082860384
hemin,IN,4A,IN,A,4,0
hemin,IN,44A,IN,A,44,55.19524756879468
hemin,IN,36B,IN,B,36,392.8406882535202
hemin,IN,40B,IN,B,40,6286.702839218332
hemin,IN,4C,IN,C,4,0
hemin,IN,10B,IN,B,10,0
hemin,IN,46C,IN,C,46,2451.783845139123
hemin,IN,12B,IN,B,12,0
hemin,IN,20C,IN,C,20,141.54063136178175
hemin,IN,18B,IN,B,18,275.0467289934656
hemin,IN,14A,IN,A,14,2433.450486241065
hemin,IN,34C,IN,C,34,18197.618446482807
hemin,IN,40C,IN,C,40,1573.10080528883
hemin,IN,36C,IN,C,36,171.97777402828478
hemin,IN,46B,IN,B,46,63.77572137006472
hexose_6_phosphate,IN,24A,IN,A,24,6.971323822253215
hexose_6_phosphate,IN,16C,IN,C,16,2.1867336200216956
hexose_6_phosphate,IN,42B,IN,B,42,11.502511219587788
hexose_6_phosphate,IN,20B,IN,B,20,6.596757326049899
hexose_6_phosphate,IN,10B,IN,B,10,0
hexose_6_phosphate,IN,36B,IN,B,36,3.73932460483496
hexose_6_phosphate,IN,30A,IN,A,30,6.4344564078723065
hexose_6_phosphate,IN,22A,IN,A,22,9.176077266387727
hexose_6_phosphate,IN,18B,IN,B,18,7.734180989462265
hexose_6_phosphate,IN,46C,IN,C,46,13.023651627150162
hexose_6_phosphate,IN,38B,IN,B,38,17.984067546102587
hexose_6_phosphate,IN,24B,IN,B,24,6.584202963737796
hexose_6_phosphate,IN,4A,IN,A,4,5.575378715326205
hexose_6_phosphate,IN,44B,IN,B,44,21.496992375639238
hexose_6_phosphate,IN,34C,IN,C,34,31.604674899271657
hexose_6_phosphate,IN,16B,IN,B,16,0
hexose_6_phosphate,IN,26B,IN,B,26,23.256803285293664
hexose_6_phosphate,IN,42A,IN,A,42,9.039539547497288
hexose_6_phosphate,IN,18A,IN,A,18,16.919886149852783
hexose_6_phosphate,IN,34A,IN,A,34,27.926837172632883
hexose_6_phosphate,IN,18C,IN,C,18,5.748738420114676
hexose_6_phosphate,IN,32C,IN,C,32,33.37317412056408
hexose_6_phosphate,IN,0C,IN,C,0,0
hexose_6_phosphate,IN,22B,IN,B,22,14.630862501937084
hexose_6_phosphate,IN,30C,IN,C,30,6.444777948241128
hexose_6_phosphate,IN,2B,IN,B,2,1.0090672322950567
hexose_6_phosphate,IN,0B,IN,B,0,0
hexose_6_phosphate,IN,0A,IN,A,0,0
hexose_6_phosphate,IN,32B,IN,B,32,28.51370990237099
hexose_6_phosphate,IN,46A,IN,A,46,13.066538671935534
hexose_6_phosphate,IN,16A,IN,A,16,3.7911640012397334
hexose_6_phosphate,IN,10A,IN,A,10,0
hexose_6_phosphate,IN,24C,IN,C,24,0.6393342631334262
hexose_6_phosphate,IN,8B,IN,B,8,24.467594126762744
hexose_6_phosphate,IN,20C,IN,C,20,11.472567487990082
hexose_6_phosphate,IN,32A,IN,A,32,77.6706020455602
hexose_6_phosphate,IN,26C,IN,C,26,11.942249376259104
hexose_6_phosphate,IN,36A,IN,A,36,5.100840752363242
hexose_6_phosphate,IN,6B,IN,B,6,19.34543624283279
hexose_6_phosphate,IN,8A,IN,A,8,18.69945543158221
hexose_6_phosphate,IN,38C,IN,C,38,12.35154121338912
hexose_6_phosphate,IN,44A,IN,A,44,16.19146921586859
hexose_6_phosphate,IN,44C,IN,C,44,14.118651665891834
hexose_6_phosphate,IN,4C,IN,C,4,4.276971397024639
hexose_6_phosphate,IN,10C,IN,C,10,0
hexose_6_phosphate,IN,42C,IN,C,42,8.900009208895087
hexose_6_phosphate,IN,26A,IN,A,26,25.156808802107545
hexose_6_phosphate,IN,8C,IN,C,8,14.236422516658918
hexose_6_phosphate,IN,2A,IN,A,2,1.2484847783976445
hexose_6_phosphate,IN,12A,IN,A,12,18.151897113745544
hexose_6_phosphate,IN,46B,IN,B,46,0
hexose_6_phosphate,IN,40C,IN,C,40,20.303663892763055
hexose_6_phosphate,IN,4B,IN,B,4,12.653215225476522
hexose_6_phosphate,IN,22C,IN,C,22,10.04700440492794
hexose_6_phosphate,IN,6A,IN,A,6,10.523596885169688
hexose_6_phosphate,IN,20A,IN,A,20,4.3341498682783195
hexose_6_phosphate,IN,40A,IN,A,40,14.68651454749729
hexose_6_phosphate,IN,14B,IN,B,14,0.10117213311637997
hexose_6_phosphate,IN,30B,IN,B,30,8.093359228265921
hexose_6_phosphate,IN,38A,IN,A,38,13.697722505036417
hexose_6_phosphate,IN,12C,IN,C,12,13.540697474043082
hexose_6_phosphate,IN,34B,IN,B,34,16.349526398574305
hexose_6_phosphate,IN,28B,IN,B,28,17.809717813420114
hexose_6_phosphate,IN,28A,IN,A,28,10.248791209514954
hexose_6_phosphate,IN,2C,IN,C,2,9.199734026809235
hexose_6_phosphate,IN,14C,IN,C,14,6.412939903920656
hexose_6_phosphate,IN,12B,IN,B,12,9.554856636448164
hexose_6_phosphate,IN,6C,IN,C,6,0
hexose_6_phosphate,IN,28C,IN,C,28,13.2762456725554
hexose_6_phosphate,IN,40B,IN,B,40,15.645406465984811
hexose_6_phosphate,IN,36C,IN,C,36,8.225149155431582
hexose_6_phosphate,IN,14A,IN,A,14,4.796797737486441
homocysteine,IN,6A,IN,A,6,15.384433754993342
homocysteine,IN,24C,IN,C,24,13.347478088474626
homocysteine,IN,22B,IN,B,22,6.491173664743305
homocysteine,IN,22A,IN,A,22,1.635242816984761
homocysteine,IN,10A,IN,A,10,6.157664099718893
homocysteine,IN,0C,IN,C,0,0
homocysteine,IN,46A,IN,A,46,16.074502330226363
homocysteine,IN,24A,IN,A,24,9.214072606894511
homocysteine,IN,28A,IN,A,28,23.710287490753068
homocysteine,IN,24B,IN,B,24,23.557418057404938
homocysteine,IN,16B,IN,B,16,1.5445860334368988
homocysteine,IN,14C,IN,C,14,11.792300000000001
homocysteine,IN,30C,IN,C,30,20.96034241751738
homocysteine,IN,10C,IN,C,10,7.88309476993638
homocysteine,IN,42C,IN,C,42,11.403326534990383
homocysteine,IN,40A,IN,A,40,11.452979538393253
homocysteine,IN,42B,IN,B,42,21.753660970557775
homocysteine,IN,2A,IN,A,2,4.418778266015683
homocysteine,IN,12A,IN,A,12,3.392005488977659
homocysteine,IN,26A,IN,A,26,19.442213759431866
homocysteine,IN,30A,IN,A,30,7.245857856191745
homocysteine,IN,4B,IN,B,4,0
homocysteine,IN,8A,IN,A,8,3.3242623465009613
homocysteine,IN,32B,IN,B,32,16.74434942299157
homocysteine,IN,6C,IN,C,6,1.6155501701435122
homocysteine,IN,40B,IN,B,40,15.358768050007395
homocysteine,IN,14B,IN,B,14,12.005908189081223
homocysteine,IN,42A,IN,A,42,9.900809150761948
homocysteine,IN,20A,IN,A,20,5.930107049859446
homocysteine,IN,12C,IN,C,12,6.157255082112738
homocysteine,IN,32C,IN,C,32,13.156263478325195
homocysteine,IN,30B,IN,B,30,6.471285301080041
homocysteine,IN,18A,IN,A,18,1.2537250924693
homocysteine,IN,16C,IN,C,16,3.3558076490605115
homocysteine,IN,38B,IN,B,38,16.498020010356562
homocysteine,IN,2B,IN,B,2,4.196887512945701
homocysteine,IN,0B,IN,B,0,0
homocysteine,IN,0A,IN,A,0,0
homocysteine,IN,36B,IN,B,36,2.4753600606598605
homocysteine,IN,44C,IN,C,44,21.466489954135223
homocysteine,IN,16A,IN,A,16,9.984614928243822
homocysteine,IN,10B,IN,B,10,12.065786580855153
homocysteine,IN,46C,IN,C,46,10.035597233318539
homocysteine,IN,12B,IN,B,12,10.329312501849387
homocysteine,IN,20C,IN,C,20,0.10337859150761947
homocysteine,IN,18B,IN,B,18,10.159724567243677
homocysteine,IN,14A,IN,A,14,10.020139340139075
homocysteine,IN,6B,IN,B,6,9.37692057996745
homocysteine,IN,28B,IN,B,28,18.057901775410564
homocysteine,IN,4A,IN,A,4,8.245439909749962
homocysteine,IN,44A,IN,A,44,0
homocysteine,IN,34C,IN,C,34,27.78091792424915
homocysteine,IN,34A,IN,A,34,27.745538104749222
homocysteine,IN,20B,IN,B,20,2.1875156088178724
homocysteine,IN,38A,IN,A,38,33.02325710164225
homocysteine,IN,44B,IN,B,44,6.537332467820683
homocysteine,IN,36A,IN,A,36,10.26965619174434
homocysteine,IN,8C,IN,C,8,1.978193283030034
homocysteine,IN,34B,IN,B,34,14.44794229915668
homocysteine,IN,28C,IN,C,28,21.864504098239387
homocysteine,IN,46B,IN,B,46,9.816569588696552
homocysteine,IN,40C,IN,C,40,25.515740553336293
homocysteine,IN,36C,IN,C,36,0
homocysteine,IN,4C,IN,C,4,1.2012776742121616
homocysteine,IN,32A,IN,A,32,25.107074441485427
homocysteine,IN,26C,IN,C,26,31.22420369137446
homocysteine,IN,26B,IN,B,26,59.75383274892735
homocysteine,IN,8B,IN,B,8,10.461782297677173
homocysteine,IN,38C,IN,C,38,15.278132142328744
homocysteine,IN,18C,IN,C,18,13.91734731469152
homocysteine,IN,2C,IN,C,2,3.9478995043645506
homocysteine,IN,22C,IN,C,22,2.5512323864476993
inosine_5_monophosphate,IN,36B,IN,B,36,199.72306647627303
inosine_5_monophosphate,IN,10B,IN,B,10,64.39860835861998
inosine_5_monophosphate,IN,42A,IN,A,42,317.47755157202226
inosine_5_monophosphate,IN,20A,IN,A,20,113.94568610551546
inosine_5_monophosphate,IN,22A,IN,A,22,407.61437922329594
inosine_5_monophosphate,IN,2B,IN,B,2,149.7677714511564
inosine_5_monophosphate,IN,46C,IN,C,46,504.1696952852079
inosine_5_monophosphate,IN,30C,IN,C,30,179.55752477242012
inosine_5_monophosphate,IN,26B,IN,B,26,1116.5932919397198
inosine_5_monophosphate,IN,16A,IN,A,16,58.73617140525792
inosine_5_monophosphate,IN,24B,IN,B,24,370.32391207894534
inosine_5_monophosphate,IN,32B,IN,B,32,468.5152319147308
inosine_5_monophosphate,IN,8B,IN,B,8,218.72019914832856
inosine_5_monophosphate,IN,32C,IN,C,32,297.47916235306116
inosine_5_monophosphate,IN,10A,IN,A,10,110.35224744371064
inosine_5_monophosphate,IN,22B,IN,B,22,296.3279195246959
inosine_5_monophosphate,IN,38B,IN,B,38,160.3719157763215
inosine_5_monophosphate,IN,6B,IN,B,6,203.78641349414795
inosine_5_monophosphate,IN,0C,IN,C,0,174.00264487339672
inosine_5_monophosphate,IN,38C,IN,C,38,124.10424647474308
inosine_5_monophosphate,IN,34C,IN,C,34,448.18557181834404
inosine_5_monophosphate,IN,46A,IN,A,46,672.7565112068745
inosine_5_monophosphate,IN,20B,IN,B,20,70.02312540479893
inosine_5_monophosphate,IN,10C,IN,C,10,132.9899923247571
inosine_5_monophosphate,IN,42C,IN,C,42,182.84785567483488
inosine_5_monophosphate,IN,26A,IN,A,26,490.13671672998953
inosine_5_monophosphate,IN,8C,IN,C,8,213.380181910906
inosine_5_monophosphate,IN,18B,IN,B,18,284.92100339138636
inosine_5_monophosphate,IN,44B,IN,B,44,278.5366631817834
inosine_5_monophosphate,IN,36A,IN,A,36,175.57662251064588
inosine_5_monophosphate,IN,40C,IN,C,40,535.4446110105312
inosine_5_monophosphate,IN,24A,IN,A,24,289.00014177525054
inosine_5_monophosphate,IN,22C,IN,C,22,156.0316126679756
inosine_5_monophosphate,IN,46B,IN,B,46,276.0191139046842
inosine_5_monophosphate,IN,16B,IN,B,16,58.98593648162786
inosine_5_monophosphate,IN,40B,IN,B,40,399.5088076599434
inosine_5_monophosphate,IN,14B,IN,B,14,45.62731871382309
inosine_5_monophosphate,IN,6A,IN,A,6,204.90298862738098
inosine_5_monophosphate,IN,34A,IN,A,34,252.10771619450745
inosine_5_monophosphate,IN,18C,IN,C,18,164.03589685595531
inosine_5_monophosphate,IN,34B,IN,B,34,228.8778542468827
inosine_5_monophosphate,IN,30B,IN,B,30,131.56524678073285
inosine_5_monophosphate,IN,26C,IN,C,26,732.8598054415178
inosine_5_monophosphate,IN,16C,IN,C,16,131.68388476936022
inosine_5_monophosphate,IN,14C,IN,C,14,64.78446263100186
inosine_5_monophosphate,IN,28B,IN,B,28,641.7179325292602
inosine_5_monophosphate,IN,0A,IN,A,0,0
inosine_5_monophosphate,IN,44A,IN,A,44,157.31886085116147
inosine_5_monophosphate,IN,40A,IN,A,40,330.8471662799296
inosine_5_monophosphate,IN,42B,IN,B,42,528.7780342708519
inosine_5_monophosphate,IN,38A,IN,A,38,348.91905015681965
inosine_5_monophosphate,IN,24C,IN,C,24,184.452360328429
inosine_5_monophosphate,IN,18A,IN,A,18,400.80443787133123
inosine_5_monophosphate,IN,20C,IN,C,20,143.83724647474307
inosine_5_monophosphate,IN,28A,IN,A,28,236.0922578473621
inosine_5_monophosphate,IN,12A,IN,A,12,41.051365708748754
inosine_5_monophosphate,IN,2C,IN,C,2,155.25014753805746
inosine_5_monophosphate,IN,36C,IN,C,36,91.96381133182038
inosine_5_monophosphate,IN,4B,IN,B,4,158.5396570109901
inosine_5_monophosphate,IN,8A,IN,A,8,65.47163089986485
inosine_5_monophosphate,IN,28C,IN,C,28,440.23362444858094
inosine_5_monophosphate,IN,32A,IN,A,32,1421.8252247749701
inosine_5_monophosphate,IN,44C,IN,C,44,255.02826937297596
inosine_5_monophosphate,IN,2A,IN,A,2,76.74064757630619
inosine_5_monophosphate,IN,4C,IN,C,4,166.98878759211564
inosine_5_monophosphate,IN,0B,IN,B,0,136.72237004360355
inosine_5_monophosphate,IN,30A,IN,A,30,191.59917199173827
inosine_5_monophosphate,IN,12C,IN,C,12,42.887765127368226
inosine_5_monophosphate,IN,4A,IN,A,4,93.12204470000255
inosine_5_monophosphate,IN,6C,IN,C,6,129.8770735905347
inosine_5_monophosphate,IN,14A,IN,A,14,158.935200805773
inosine_5_monophosphate,IN,12B,IN,B,12,103.26536667771629
isoleucine,IN,32B,IN,B,32,435.27446325659395
isoleucine,IN,24C,IN,C,24,110.40705328556182
isoleucine,IN,46B,IN,B,46,172.37274653148344
isoleucine,IN,42B,IN,B,42,252.39761007775573
isoleucine,IN,22A,IN,A,22,163.81143474615033
isoleucine,IN,10C,IN,C,10,91.26677145906388
isoleucine,IN,42C,IN,C,42,151.44803216953804
isoleucine,IN,14C,IN,C,14,75.47185660161611
isoleucine,IN,40B,IN,B,40,233.16832245769172
isoleucine,IN,32C,IN,C,32,232.8501276109163
isoleucine,IN,12A,IN,A,12,78.80373242872389
isoleucine,IN,16B,IN,B,16,85.57845441378258
isoleucine,IN,16C,IN,C,16,133.87037444732428
isoleucine,IN,38B,IN,B,38,171.34202820551914
isoleucine,IN,24B,IN,B,24,196.2963808507394
isoleucine,IN,24A,IN,A,24,222.7193098795548
isoleucine,IN,0A,IN,A,0,25.010023532550694
isoleucine,IN,36B,IN,B,36,145.53927915840828
isoleucine,IN,14B,IN,B,14,44.37811358438786
isoleucine,IN,10A,IN,A,10,109.22191927123038
isoleucine,IN,10B,IN,B,10,83.21910192102453
isoleucine,IN,12C,IN,C,12,56.27030076231133
isoleucine,IN,12B,IN,B,12,81.84518112517152
isoleucine,IN,30B,IN,B,30,185.16817350205824
isoleucine,IN,0C,IN,C,0,148.9468796310413
isoleucine,IN,14A,IN,A,14,90.7138329013569
isoleucine,IN,6B,IN,B,6,186.10386270772983
isoleucine,IN,30C,IN,C,30,176.85178746760178
isoleucine,IN,8A,IN,A,8,110.85196508614118
isoleucine,IN,44A,IN,A,44,81.84913317578898
isoleucine,IN,34C,IN,C,34,308.8168533313005
isoleucine,IN,46A,IN,A,46,359.5762275499314
isoleucine,IN,20B,IN,B,20,61.901573669766734
isoleucine,IN,38A,IN,A,38,164.78835295014483
isoleucine,IN,46C,IN,C,46,232.19314842201553
isoleucine,IN,30A,IN,A,30,187.83353964018903
isoleucine,IN,2A,IN,A,2,98.561366824211
isoleucine,IN,18B,IN,B,18,209.92195708187222
isoleucine,IN,44B,IN,B,44,175.37069294099712
isoleucine,IN,6C,IN,C,6,177.233442597957
isoleucine,IN,40C,IN,C,40,335.12295715810336
isoleucine,IN,4A,IN,A,4,87.26482718402195
isoleucine,IN,28C,IN,C,28,220.7050697514865
isoleucine,IN,20A,IN,A,20,114.0106250952889
isoleucine,IN,34A,IN,A,34,256.44280744015856
isoleucine,IN,26B,IN,B,26,369.7141055801189
isoleucine,IN,42A,IN,A,42,227.89315741728922
isoleucine,IN,18A,IN,A,18,159.0151622198506
isoleucine,IN,22B,IN,B,22,163.62015360573255
isoleucine,IN,18C,IN,C,18,152.191264064644
isoleucine,IN,34B,IN,B,34,375.653470727245
isoleucine,IN,32A,IN,A,32,477.09831292880006
isoleucine,IN,38C,IN,C,38,150.35165269095896
isoleucine,IN,2C,IN,C,2,125.25309986278394
isoleucine,IN,2B,IN,B,2,118.11638435737156
isoleucine,IN,0B,IN,B,0,110.20392079585302
isoleucine,IN,28B,IN,B,28,305.127986812014
isoleucine,IN,6A,IN,A,6,219.192458682726
isoleucine,IN,44C,IN,C,44,186.27241294404635
isoleucine,IN,16A,IN,A,16,81.3975285866748
isoleucine,IN,4C,IN,C,4,110.53213858819942
isoleucine,IN,26C,IN,C,26,272.0392788534838
isoleucine,IN,8B,IN,B,8,226.8732059765208
isoleucine,IN,20C,IN,C,20,113.71974889464857
isoleucine,IN,8C,IN,C,8,185.78997781674036
isoleucine,IN,22C,IN,C,22,113.15908141484982
isoleucine,IN,36A,IN,A,36,213.75480096051226
isoleucine,IN,36C,IN,C,36,62.09828940387254
isoleucine,IN,4B,IN,B,4,136.6229198810794
isoleucine,IN,28A,IN,A,28,150.68848894648573
isoleucine,IN,26A,IN,A,26,310.02805237078826
isoleucine,IN,40A,IN,A,40,231.51843154444273
kynurenine,IN,20A,IN,A,20,0
kynurenine,IN,16A,IN,A,16,2.583991998847373
kynurenine,IN,38C,IN,C,38,0
kynurenine,IN,32B,IN,B,32,5.636205787148207
kynurenine,IN,32C,IN,C,32,2.9794024349245993
kynurenine,IN,24B,IN,B,24,0
kynurenine,IN,10B,IN,B,10,0
kynurenine,IN,22B,IN,B,22,2.6588509701277494
kynurenine,IN,44B,IN,B,44,0
kynurenine,IN,20B,IN,B,20,0
kynurenine,IN,24A,IN,A,24,0
kynurenine,IN,28C,IN,C,28,0
kynurenine,IN,46B,IN,B,46,0
kynurenine,IN,8C,IN,C,8,5.433302439727211
kynurenine,IN,26B,IN,B,26,3.111235279992316
kynurenine,IN,10C,IN,C,10,0
kynurenine,IN,6A,IN,A,6,0
kynurenine,IN,34A,IN,A,34,2.989622490634905
kynurenine,IN,18C,IN,C,18,0
kynurenine,IN,18B,IN,B,18,2.4758003746037844
kynurenine,IN,22A,IN,A,22,4.700982576121411
kynurenine,IN,0C,IN,C,0,0
kynurenine,IN,38B,IN,B,38,3.8593551099798287
kynurenine,IN,14C,IN,C,14,0
kynurenine,IN,2B,IN,B,2,0
kynurenine,IN,0A,IN,A,0,0
kynurenine,IN,16B,IN,B,16,0
kynurenine,IN,46A,IN,A,46,0
kynurenine,IN,42B,IN,B,42,5.295860306406685
kynurenine,IN,10A,IN,A,10,0
kynurenine,IN,24C,IN,C,24,0
kynurenine,IN,8B,IN,B,8,3.0365818845451926
kynurenine,IN,34B,IN,B,34,7.1308008404572085
kynurenine,IN,28A,IN,A,28,0
kynurenine,IN,26C,IN,C,26,2.8703591393718186
kynurenine,IN,2C,IN,C,2,0
kynurenine,IN,6B,IN,B,6,0
kynurenine,IN,30C,IN,C,30,2.9562898376716933
kynurenine,IN,8A,IN,A,8,0
kynurenine,IN,0B,IN,B,0,0
kynurenine,IN,40A,IN,A,40,3.3653270098933823
kynurenine,IN,44C,IN,C,44,0
kynurenine,IN,38A,IN,A,38,2.8262778071270773
kynurenine,IN,42C,IN,C,42,2.567722140044184
kynurenine,IN,26A,IN,A,26,3.6675528575545098
kynurenine,IN,30A,IN,A,30,0
kynurenine,IN,2A,IN,A,2,0
kynurenine,IN,12A,IN,A,12,0
kynurenine,IN,36A,IN,A,36,4.134973571222744
kynurenine,IN,6C,IN,C,6,0
kynurenine,IN,4B,IN,B,4,0
kynurenine,IN,22C,IN,C,22,0
kynurenine,IN,4A,IN,A,4,0
kynurenine,IN,44A,IN,A,44,0
kynurenine,IN,40B,IN,B,40,3.3329928681202574
kynurenine,IN,14B,IN,B,14,0
kynurenine,IN,42A,IN,A,42,4.346657943521275
kynurenine,IN,18A,IN,A,18,10.216934641244837
kynurenine,IN,12C,IN,C,12,0
kynurenine,IN,12B,IN,B,12,0
kynurenine,IN,30B,IN,B,30,3.4785111948900203
kynurenine,IN,32A,IN,A,32,3.9982069013543375
kynurenine,IN,16C,IN,C,16,3.841000124867928
kynurenine,IN,36B,IN,B,36,3.2715844299298817
kynurenine,IN,28B,IN,B,28,0
kynurenine,IN,36C,IN,C,36,0
kynurenine,IN,46C,IN,C,46,0
kynurenine,IN,34C,IN,C,34,5.686513130342907
kynurenine,IN,4C,IN,C,4,0
kynurenine,IN,14A,IN,A,14,0
kynurenine,IN,20C,IN,C,20,0
kynurenine,IN,40C,IN,C,40,4.047574469311305
leucine,IN,46B,IN,B,46,139.7200981169475
leucine,IN,10A,IN,A,10,112.10370031257148
leucine,IN,36B,IN,B,36,172.24256430586266
leucine,IN,22A,IN,A,22,151.22007433102084
leucine,IN,16C,IN,C,16,0
leucine,IN,12C,IN,C,12,0
leucine,IN,24B,IN,B,24,86.24599832278723
leucine,IN,24A,IN,A,24,0
leucine,IN,14A,IN,A,14,114.41073820233285
leucine,IN,34C,IN,C,34,303.64332202485326
leucine,IN,42B,IN,B,42,300.2990119692003
leucine,IN,20B,IN,B,20,0
leucine,IN,10B,IN,B,10,83.39924738888467
leucine,IN,46C,IN,C,46,259.958319661508
leucine,IN,30A,IN,A,30,111.79603179080583
leucine,IN,2A,IN,A,2,76.92028504993522
leucine,IN,18B,IN,B,18,236.2975502020279
leucine,IN,44B,IN,B,44,270.6911503392545
leucine,IN,38B,IN,B,38,198.69287763970422
leucine,IN,22C,IN,C,22,125.87046809483876
leucine,IN,4A,IN,A,4,0
leucine,IN,28C,IN,C,28,165.8011096287261
leucine,IN,20A,IN,A,20,163.62381870854617
leucine,IN,16B,IN,B,16,0
leucine,IN,26B,IN,B,26,271.14103598383775
leucine,IN,42A,IN,A,42,242.50876358923537
leucine,IN,18A,IN,A,18,233.01441869329878
leucine,IN,34A,IN,A,34,215.71026660059468
leucine,IN,18C,IN,C,18,205.17854852481514
leucine,IN,32C,IN,C,32,157.14126286498438
leucine,IN,0C,IN,C,0,97.6717122055348
leucine,IN,22B,IN,B,22,134.72792361058168
leucine,IN,30C,IN,C,30,139.68000663261418
leucine,IN,2B,IN,B,2,75.24449627963713
leucine,IN,0B,IN,B,0,66.28123370435314
leucine,IN,0A,IN,A,0,27.66504016924602
leucine,IN,32B,IN,B,32,184.12004932530303
leucine,IN,46A,IN,A,46,240.29265556148513
leucine,IN,16A,IN,A,16,0
leucine,IN,10C,IN,C,10,81.54016162232217
leucine,IN,24C,IN,C,24,72.54649915376991
leucine,IN,8B,IN,B,8,160.32439216284214
leucine,IN,20C,IN,C,20,174.318584356179
leucine,IN,32A,IN,A,32,385.3551594876878
leucine,IN,26C,IN,C,26,274.0298885415873
leucine,IN,36A,IN,A,36,203.90324685522606
leucine,IN,6B,IN,B,6,110.37836143935354
leucine,IN,8A,IN,A,8,104.54815079667608
leucine,IN,38C,IN,C,38,183.10688488221393
leucine,IN,44A,IN,A,44,93.42057757109096
leucine,IN,44C,IN,C,44,0
leucine,IN,4C,IN,C,4,97.88528436380271
leucine,IN,14B,IN,B,14,0
leucine,IN,42C,IN,C,42,271.05209270412445
leucine,IN,26A,IN,A,26,214.53798200808117
leucine,IN,8C,IN,C,8,173.57072920637341
leucine,IN,34B,IN,B,34,294.69886338339563
leucine,IN,12A,IN,A,12,87.43407273004499
leucine,IN,6A,IN,A,6,127.20041747350768
leucine,IN,40C,IN,C,40,401.9039111077228
leucine,IN,4B,IN,B,4,111.51628527864604
leucine,IN,28B,IN,B,28,219.9234209041702
leucine,IN,30B,IN,B,30,132.25417473507665
leucine,IN,40B,IN,B,40,244.7892411374552
leucine,IN,40A,IN,A,40,215.020746283449
leucine,IN,12B,IN,B,12,70.01318498894565
leucine,IN,36C,IN,C,36,80.53332103377298
leucine,IN,38A,IN,A,38,181.83449950445987
leucine,IN,2C,IN,C,2,107.81769085919036
leucine,IN,14C,IN,C,14,86.04420698330412
leucine,IN,28A,IN,A,28,0
leucine,IN,6C,IN,C,6,121.40698444766335
lumichrome,IN,22B,IN,B,22,32.405503228336705
lumichrome,IN,34A,IN,A,34,61.26381282252405
lumichrome,IN,16A,IN,A,16,25.407684556000497
lumichrome,IN,28C,IN,C,28,39.73644688106345
lumichrome,IN,24B,IN,B,24,34.66217018948932
lumichrome,IN,16B,IN,B,16,33.899028406886025
lumichrome,IN,4A,IN,A,4,25.92176649878215
lumichrome,IN,6A,IN,A,6,24.294710052429508
lumichrome,IN,10A,IN,A,10,23.724633352598772
lumichrome,IN,24C,IN,C,24,34.15888602567808
lumichrome,IN,46A,IN,A,46,46.20080910704703
lumichrome,IN,22A,IN,A,22,62.04926103290262
lumichrome,IN,28A,IN,A,28,35.51294307063535
lumichrome,IN,0C,IN,C,0,56.51288927878463
lumichrome,IN,8C,IN,C,8,93.4851545225612
lumichrome,IN,24A,IN,A,24,44.0988616604054
lumichrome,IN,30C,IN,C,30,45.63585076167279
lumichrome,IN,8A,IN,A,8,32.086530644428855
lumichrome,IN,32B,IN,B,32,67.28849015398589
lumichrome,IN,14C,IN,C,14,24.662149688312763
lumichrome,IN,42B,IN,B,42,55.1845778392437
lumichrome,IN,10C,IN,C,10,62.03024001981588
lumichrome,IN,42C,IN,C,42,52.25340312925732
lumichrome,IN,40A,IN,A,40,43.7999168145977
lumichrome,IN,30A,IN,A,30,35.197924546918216
lumichrome,IN,2A,IN,A,2,24.178240044585728
lumichrome,IN,12A,IN,A,12,22.192485938983612
lumichrome,IN,26A,IN,A,26,64.71039516162325
lumichrome,IN,6C,IN,C,6,25.43353390166371
lumichrome,IN,4B,IN,B,4,26.591486347686082
lumichrome,IN,22C,IN,C,22,34.56103994550634
lumichrome,IN,46B,IN,B,46,26.736084382611573
lumichrome,IN,20A,IN,A,20,56.46091392478224
lumichrome,IN,40B,IN,B,40,38.21256495892334
lumichrome,IN,14B,IN,B,14,20.14648329273831
lumichrome,IN,42A,IN,A,42,59.84555699128927
lumichrome,IN,18A,IN,A,18,95.8822810139124
lumichrome,IN,12C,IN,C,12,20.12807326920695
lumichrome,IN,32C,IN,C,32,61.03280947859473
lumichrome,IN,30B,IN,B,30,35.37545005160385
lumichrome,IN,26C,IN,C,26,48.15879639185898
lumichrome,IN,16C,IN,C,16,68.72763831895307
lumichrome,IN,38B,IN,B,38,51.54412343640342
lumichrome,IN,2B,IN,B,2,26.788974297155598
lumichrome,IN,0B,IN,B,0,24.270443867398754
lumichrome,IN,0A,IN,A,0,6.371036130949925
