metabolite,cycle,x,y,conc_mmol
Selenate[e],148,1,1,1000.0
biomass[e],148,1,1,3.7632767061e-08
cpd00001_e0,148,1,1,1000.0
cpd00007_e0,148,1,1,1000.0
cpd00009_e0,148,1,1,1000.0
cpd00011_e0,148,1,1,1000.0
cpd00012_e0,148,1,1,1000.0
cpd00013_e0,148,1,1,999.99999968
cpd00025_e0,148,1,1,4.1335886735e-09
cpd00029_e0,148,1,1,1000.0
cpd00030_e0,148,1,1,1000.0
cpd00034_e0,148,1,1,1000.0
cpd00036_e0,148,1,1,1000.0
cpd00048_e0,148,1,1,1000.0
cpd00051_e0,148,1,1,1000.0
cpd00054_e0,148,1,1,1000.0
cpd00058_e0,148,1,1,1000.0
cpd00063_e0,148,1,1,1000.0
cpd00067_e0,148,1,1,1000.0000061
cpd00085_e0,148,1,1,1000.0
cpd00099_e0,148,1,1,999.99999999
cpd00106_e0,148,1,1,1000.0
cpd00108_e0,148,1,1,1000.0
cpd00116_e0,148,1,1,1000.0
cpd00129_e0,148,1,1,1000.0
cpd00142_e0,148,1,1,1000.0
cpd00149_e0,148,1,1,1000.0
cpd00166_e0,148,1,1,1000.0
cpd00204_e0,148,1,1,3.1611524331000005e-13
cpd00205_e0,148,1,1,1000.0
cpd00229_e0,148,1,1,2.2412510538e-10
cpd00239_e0,148,1,1,999.99999998
cpd00254_e0,148,1,1,999.99999999
cpd00971_e0,148,1,1,999.99999998
cpd09695_e0,148,1,1,1000.0
cpd10515_e0,148,1,1,1000.0
cpd10516_e0,148,1,1,1000.0
cpd15380_e0,148,1,1,1000.0
tRNA[e],148,1,1,1.9376577374e-11
Cadmium[e],149,1,1,1000.0
HCO3[e],149,1,1,1000.0
Molybdenum[e],149,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],149,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],149,1,1,1.6920896319e-09
Selenate[e],149,1,1,1000.0
biomass[e],149,1,1,3.7632767061e-08
cpd00001_e0,149,1,1,1000.0
cpd00007_e0,149,1,1,1000.0
cpd00009_e0,149,1,1,1000.0
cpd00011_e0,149,1,1,1000.0
cpd00012_e0,149,1,1,1000.0
cpd00013_e0,149,1,1,999.99999968
cpd00025_e0,149,1,1,4.1335886735e-09
cpd00029_e0,149,1,1,1000.0
cpd00030_e0,149,1,1,1000.0
cpd00034_e0,149,1,1,1000.0
cpd00036_e0,149,1,1,1000.0
cpd00048_e0,149,1,1,1000.0
cpd00051_e0,149,1,1,1000.0
cpd00054_e0,149,1,1,1000.0
cpd00058_e0,149,1,1,1000.0
cpd00063_e0,149,1,1,1000.0
cpd00067_e0,149,1,1,1000.0000061
cpd00085_e0,149,1,1,1000.0
cpd00099_e0,149,1,1,999.99999999
cpd00106_e0,149,1,1,1000.0
cpd00108_e0,149,1,1,1000.0
cpd00116_e0,149,1,1,1000.0
cpd00129_e0,149,1,1,1000.0
cpd00142_e0,149,1,1,1000.0
cpd00149_e0,149,1,1,1000.0
cpd00166_e0,149,1,1,1000.0
cpd00204_e0,149,1,1,3.1611524331000005e-13
cpd00205_e0,149,1,1,1000.0
cpd00229_e0,149,1,1,2.2412510538e-10
cpd00239_e0,149,1,1,999.99999998
cpd00254_e0,149,1,1,999.99999999
cpd00971_e0,149,1,1,999.99999998
cpd09695_e0,149,1,1,1000.0
cpd10515_e0,149,1,1,1000.0
cpd10516_e0,149,1,1,1000.0
cpd15380_e0,149,1,1,1000.0
tRNA[e],149,1,1,1.9376577374e-11
Cadmium[e],150,1,1,1000.0
HCO3[e],150,1,1,1000.0
Molybdenum[e],150,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],150,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],150,1,1,1.6920896319e-09
Selenate[e],150,1,1,1000.0
biomass[e],150,1,1,3.7632767061e-08
cpd00001_e0,150,1,1,1000.0
cpd00007_e0,150,1,1,1000.0
cpd00009_e0,150,1,1,1000.0
cpd00011_e0,150,1,1,1000.0
cpd00012_e0,150,1,1,1000.0
cpd00013_e0,150,1,1,999.99999968
cpd00025_e0,150,1,1,4.1335886735e-09
cpd00029_e0,150,1,1,1000.0
cpd00030_e0,150,1,1,1000.0
cpd00034_e0,150,1,1,1000.0
cpd00036_e0,150,1,1,1000.0
cpd00048_e0,150,1,1,1000.0
cpd00051_e0,150,1,1,1000.0
cpd00054_e0,150,1,1,1000.0
cpd00058_e0,150,1,1,1000.0
cpd00063_e0,150,1,1,1000.0
cpd00067_e0,150,1,1,1000.0000061
cpd00085_e0,150,1,1,1000.0
cpd00099_e0,150,1,1,999.99999999
cpd00106_e0,150,1,1,1000.0
cpd00108_e0,150,1,1,1000.0
cpd00116_e0,150,1,1,1000.0
cpd00129_e0,150,1,1,1000.0
cpd00142_e0,150,1,1,1000.0
cpd00149_e0,150,1,1,1000.0
cpd00166_e0,150,1,1,1000.0
cpd00204_e0,150,1,1,3.1611524331000005e-13
cpd00205_e0,150,1,1,1000.0
cpd00229_e0,150,1,1,2.2412510538e-10
cpd00239_e0,150,1,1,999.99999998
cpd00254_e0,150,1,1,999.99999999
cpd00971_e0,150,1,1,999.99999998
cpd09695_e0,150,1,1,1000.0
cpd10515_e0,150,1,1,1000.0
cpd10516_e0,150,1,1,1000.0
cpd15380_e0,150,1,1,1000.0
tRNA[e],150,1,1,1.9376577374e-11
Cadmium[e],151,1,1,1000.0
HCO3[e],151,1,1,1000.0
Molybdenum[e],151,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],151,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],151,1,1,1.6920896319e-09
Selenate[e],151,1,1,1000.0
biomass[e],151,1,1,3.7632767061e-08
cpd00001_e0,151,1,1,1000.0
cpd00007_e0,151,1,1,1000.0
cpd00009_e0,151,1,1,1000.0
cpd00011_e0,151,1,1,1000.0
cpd00012_e0,151,1,1,1000.0
cpd00013_e0,151,1,1,999.99999968
cpd00025_e0,151,1,1,4.1335886735e-09
cpd00029_e0,151,1,1,1000.0
cpd00030_e0,151,1,1,1000.0
cpd00034_e0,151,1,1,1000.0
cpd00036_e0,151,1,1,1000.0
cpd00048_e0,151,1,1,1000.0
cpd00051_e0,151,1,1,1000.0
cpd00054_e0,151,1,1,1000.0
cpd00058_e0,151,1,1,1000.0
cpd00063_e0,151,1,1,1000.0
cpd00067_e0,151,1,1,1000.0000061
cpd00085_e0,151,1,1,1000.0
cpd00099_e0,151,1,1,999.99999999
cpd00106_e0,151,1,1,1000.0
cpd00108_e0,151,1,1,1000.0
cpd00116_e0,151,1,1,1000.0
cpd00129_e0,151,1,1,1000.0
cpd00142_e0,151,1,1,1000.0
cpd00149_e0,151,1,1,1000.0
cpd00166_e0,151,1,1,1000.0
cpd00204_e0,151,1,1,3.1611524331000005e-13
cpd00205_e0,151,1,1,1000.0
cpd00229_e0,151,1,1,2.2412510538e-10
cpd00239_e0,151,1,1,999.99999998
cpd00254_e0,151,1,1,999.99999999
cpd00971_e0,151,1,1,999.99999998
cpd09695_e0,151,1,1,1000.0
cpd10515_e0,151,1,1,1000.0
cpd10516_e0,151,1,1,1000.0
cpd15380_e0,151,1,1,1000.0
tRNA[e],151,1,1,1.9376577374e-11
Cadmium[e],152,1,1,1000.0
HCO3[e],152,1,1,1000.0
Molybdenum[e],152,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],152,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],152,1,1,1.6920896319e-09
Selenate[e],152,1,1,1000.0
biomass[e],152,1,1,3.7632767061e-08
cpd00001_e0,152,1,1,1000.0
cpd00007_e0,152,1,1,1000.0
cpd00009_e0,152,1,1,1000.0
cpd00011_e0,152,1,1,1000.0
cpd00012_e0,152,1,1,1000.0
cpd00013_e0,152,1,1,999.99999968
cpd00025_e0,152,1,1,4.1335886735e-09
cpd00029_e0,152,1,1,1000.0
cpd00030_e0,152,1,1,1000.0
cpd00034_e0,152,1,1,1000.0
cpd00036_e0,152,1,1,1000.0
cpd00048_e0,152,1,1,1000.0
cpd00051_e0,152,1,1,1000.0
cpd00054_e0,152,1,1,1000.0
cpd00058_e0,152,1,1,1000.0
cpd00063_e0,152,1,1,1000.0
cpd00067_e0,152,1,1,1000.0000061
cpd00085_e0,152,1,1,1000.0
cpd00099_e0,152,1,1,999.99999999
cpd00106_e0,152,1,1,1000.0
cpd00108_e0,152,1,1,1000.0
cpd00116_e0,152,1,1,1000.0
cpd00129_e0,152,1,1,1000.0
cpd00142_e0,152,1,1,1000.0
cpd00149_e0,152,1,1,1000.0
cpd00166_e0,152,1,1,1000.0
cpd00204_e0,152,1,1,3.1611524331000005e-13
cpd00205_e0,152,1,1,1000.0
cpd00229_e0,152,1,1,2.2412510538e-10
cpd00239_e0,152,1,1,999.99999998
cpd00254_e0,152,1,1,999.99999999
cpd00971_e0,152,1,1,999.99999998
cpd09695_e0,152,1,1,1000.0
cpd10515_e0,152,1,1,1000.0
cpd10516_e0,152,1,1,1000.0
cpd15380_e0,152,1,1,1000.0
tRNA[e],152,1,1,1.9376577374e-11
Cadmium[e],153,1,1,1000.0
HCO3[e],153,1,1,1000.0
Molybdenum[e],153,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],153,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],153,1,1,1.6920896319e-09
Selenate[e],153,1,1,1000.0
biomass[e],153,1,1,3.7632767061e-08
cpd00001_e0,153,1,1,1000.0
cpd00007_e0,153,1,1,1000.0
cpd00009_e0,153,1,1,1000.0
cpd00011_e0,153,1,1,1000.0
cpd00012_e0,153,1,1,1000.0
cpd00013_e0,153,1,1,999.99999968
cpd00025_e0,153,1,1,4.1335886735e-09
cpd00029_e0,153,1,1,1000.0
cpd00030_e0,153,1,1,1000.0
cpd00034_e0,153,1,1,1000.0
cpd00036_e0,153,1,1,1000.0
cpd00048_e0,153,1,1,1000.0
cpd00051_e0,153,1,1,1000.0
cpd00054_e0,153,1,1,1000.0
cpd00058_e0,153,1,1,1000.0
cpd00063_e0,153,1,1,1000.0
cpd00067_e0,153,1,1,1000.0000061
cpd00085_e0,153,1,1,1000.0
cpd00099_e0,153,1,1,999.99999999
cpd00106_e0,153,1,1,1000.0
cpd00108_e0,153,1,1,1000.0
cpd00116_e0,153,1,1,1000.0
cpd00129_e0,153,1,1,1000.0
cpd00142_e0,153,1,1,1000.0
cpd00149_e0,153,1,1,1000.0
cpd00166_e0,153,1,1,1000.0
cpd00204_e0,153,1,1,3.1611524331000005e-13
cpd00205_e0,153,1,1,1000.0
cpd00229_e0,153,1,1,2.2412510538e-10
cpd00239_e0,153,1,1,999.99999998
cpd00254_e0,153,1,1,999.99999999
cpd00971_e0,153,1,1,999.99999998
cpd09695_e0,153,1,1,1000.0
cpd10515_e0,153,1,1,1000.0
cpd10516_e0,153,1,1,1000.0
cpd15380_e0,153,1,1,1000.0
tRNA[e],153,1,1,1.9376577374e-11
Cadmium[e],154,1,1,1000.0
HCO3[e],154,1,1,1000.0
Molybdenum[e],154,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],154,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],154,1,1,1.6920896319e-09
Selenate[e],154,1,1,1000.0
biomass[e],154,1,1,3.7632767061e-08
cpd00001_e0,154,1,1,1000.0
cpd00007_e0,154,1,1,1000.0
cpd00009_e0,154,1,1,1000.0
cpd00011_e0,154,1,1,1000.0
cpd00012_e0,154,1,1,1000.0
cpd00013_e0,154,1,1,999.99999968
cpd00025_e0,154,1,1,4.1335886735e-09
cpd00029_e0,154,1,1,1000.0
cpd00030_e0,154,1,1,1000.0
cpd00034_e0,154,1,1,1000.0
cpd00036_e0,154,1,1,1000.0
cpd00048_e0,154,1,1,1000.0
cpd00051_e0,154,1,1,1000.0
cpd00054_e0,154,1,1,1000.0
cpd00058_e0,154,1,1,1000.0
cpd00063_e0,154,1,1,1000.0
cpd00067_e0,154,1,1,1000.0000061
cpd00085_e0,154,1,1,1000.0
cpd00099_e0,154,1,1,999.99999999
cpd00106_e0,154,1,1,1000.0
cpd00108_e0,154,1,1,1000.0
cpd00116_e0,154,1,1,1000.0
cpd00129_e0,154,1,1,1000.0
cpd00142_e0,154,1,1,1000.0
cpd00149_e0,154,1,1,1000.0
cpd00166_e0,154,1,1,1000.0
cpd00204_e0,154,1,1,3.1611524331000005e-13
cpd00205_e0,154,1,1,1000.0
cpd00229_e0,154,1,1,2.2412510538e-10
cpd00239_e0,154,1,1,999.99999998
cpd00254_e0,154,1,1,999.99999999
cpd00971_e0,154,1,1,999.99999998
cpd09695_e0,154,1,1,1000.0
cpd10515_e0,154,1,1,1000.0
cpd10516_e0,154,1,1,1000.0
cpd15380_e0,154,1,1,1000.0
tRNA[e],154,1,1,1.9376577374e-11
Cadmium[e],155,1,1,1000.0
HCO3[e],155,1,1,1000.0
Molybdenum[e],155,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],155,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],155,1,1,1.6920896319e-09
Selenate[e],155,1,1,1000.0
biomass[e],155,1,1,3.7632767061e-08
cpd00001_e0,155,1,1,1000.0
cpd00007_e0,155,1,1,1000.0
cpd00009_e0,155,1,1,1000.0
cpd00011_e0,155,1,1,1000.0
cpd00012_e0,155,1,1,1000.0
cpd00013_e0,155,1,1,999.99999968
cpd00025_e0,155,1,1,4.1335886735e-09
cpd00029_e0,155,1,1,1000.0
cpd00030_e0,155,1,1,1000.0
cpd00034_e0,155,1,1,1000.0
cpd00036_e0,155,1,1,1000.0
cpd00048_e0,155,1,1,1000.0
cpd00051_e0,155,1,1,1000.0
cpd00054_e0,155,1,1,1000.0
cpd00058_e0,155,1,1,1000.0
cpd00063_e0,155,1,1,1000.0
cpd00067_e0,155,1,1,1000.0000061
cpd00085_e0,155,1,1,1000.0
cpd00099_e0,155,1,1,999.99999999
cpd00106_e0,155,1,1,1000.0
cpd00108_e0,155,1,1,1000.0
cpd00116_e0,155,1,1,1000.0
cpd00129_e0,155,1,1,1000.0
cpd00142_e0,155,1,1,1000.0
cpd00149_e0,155,1,1,1000.0
cpd00166_e0,155,1,1,1000.0
cpd00204_e0,155,1,1,3.1611524331000005e-13
cpd00205_e0,155,1,1,1000.0
cpd00229_e0,155,1,1,2.2412510538e-10
cpd00239_e0,155,1,1,999.99999998
cpd00254_e0,155,1,1,999.99999999
cpd00971_e0,155,1,1,999.99999998
cpd09695_e0,155,1,1,1000.0
cpd10515_e0,155,1,1,1000.0
cpd10516_e0,155,1,1,1000.0
cpd15380_e0,155,1,1,1000.0
tRNA[e],155,1,1,1.9376577374e-11
Cadmium[e],156,1,1,1000.0
HCO3[e],156,1,1,1000.0
Molybdenum[e],156,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],156,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],156,1,1,1.6920896319e-09
Selenate[e],156,1,1,1000.0
biomass[e],156,1,1,3.7632767061e-08
cpd00001_e0,156,1,1,1000.0
cpd00007_e0,156,1,1,1000.0
cpd00009_e0,156,1,1,1000.0
cpd00011_e0,156,1,1,1000.0
cpd00012_e0,156,1,1,1000.0
cpd00013_e0,156,1,1,999.99999968
cpd00025_e0,156,1,1,4.1335886735e-09
cpd00029_e0,156,1,1,1000.0
cpd00030_e0,156,1,1,1000.0
cpd00034_e0,156,1,1,1000.0
cpd00036_e0,156,1,1,1000.0
cpd00048_e0,156,1,1,1000.0
cpd00051_e0,156,1,1,1000.0
cpd00054_e0,156,1,1,1000.0
cpd00058_e0,156,1,1,1000.0
cpd00063_e0,156,1,1,1000.0
cpd00067_e0,156,1,1,1000.0000061
cpd00085_e0,156,1,1,1000.0
cpd00099_e0,156,1,1,999.99999999
cpd00106_e0,156,1,1,1000.0
cpd00108_e0,156,1,1,1000.0
cpd00116_e0,156,1,1,1000.0
cpd00129_e0,156,1,1,1000.0
cpd00142_e0,156,1,1,1000.0
cpd00149_e0,156,1,1,1000.0
cpd00166_e0,156,1,1,1000.0
cpd00204_e0,156,1,1,3.1611524331000005e-13
cpd00205_e0,156,1,1,1000.0
cpd00229_e0,156,1,1,2.2412510538e-10
cpd00239_e0,156,1,1,999.99999998
cpd00254_e0,156,1,1,999.99999999
cpd00971_e0,156,1,1,999.99999998
cpd09695_e0,156,1,1,1000.0
cpd10515_e0,156,1,1,1000.0
cpd10516_e0,156,1,1,1000.0
cpd15380_e0,156,1,1,1000.0
tRNA[e],156,1,1,1.9376577374e-11
Cadmium[e],157,1,1,1000.0
HCO3[e],157,1,1,1000.0
Molybdenum[e],157,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],157,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],157,1,1,1.6920896319e-09
Selenate[e],157,1,1,1000.0
biomass[e],157,1,1,3.7632767061e-08
cpd00001_e0,157,1,1,1000.0
cpd00007_e0,157,1,1,1000.0
cpd00009_e0,157,1,1,1000.0
cpd00011_e0,157,1,1,1000.0
cpd00012_e0,157,1,1,1000.0
cpd00013_e0,157,1,1,999.99999968
cpd00025_e0,157,1,1,4.1335886735e-09
cpd00029_e0,157,1,1,1000.0
cpd00030_e0,157,1,1,1000.0
cpd00034_e0,157,1,1,1000.0
cpd00036_e0,157,1,1,1000.0
cpd00048_e0,157,1,1,1000.0
cpd00051_e0,157,1,1,1000.0
cpd00054_e0,157,1,1,1000.0
cpd00058_e0,157,1,1,1000.0
cpd00063_e0,157,1,1,1000.0
cpd00067_e0,157,1,1,1000.0000061
cpd00085_e0,157,1,1,1000.0
cpd00099_e0,157,1,1,999.99999999
cpd00106_e0,157,1,1,1000.0
cpd00108_e0,157,1,1,1000.0
cpd00116_e0,157,1,1,1000.0
cpd00129_e0,157,1,1,1000.0
cpd00142_e0,157,1,1,1000.0
cpd00149_e0,157,1,1,1000.0
cpd00166_e0,157,1,1,1000.0
cpd00204_e0,157,1,1,3.1611524331000005e-13
cpd00205_e0,157,1,1,1000.0
cpd00229_e0,157,1,1,2.2412510538e-10
cpd00239_e0,157,1,1,999.99999998
cpd00254_e0,157,1,1,999.99999999
cpd00971_e0,157,1,1,999.99999998
cpd09695_e0,157,1,1,1000.0
cpd10515_e0,157,1,1,1000.0
cpd10516_e0,157,1,1,1000.0
cpd15380_e0,157,1,1,1000.0
tRNA[e],157,1,1,1.9376577374e-11
Cadmium[e],158,1,1,1000.0
HCO3[e],158,1,1,1000.0
Molybdenum[e],158,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],158,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],158,1,1,1.6920896319e-09
Selenate[e],158,1,1,1000.0
biomass[e],158,1,1,3.7632767061e-08
cpd00001_e0,158,1,1,1000.0
cpd00007_e0,158,1,1,1000.0
cpd00009_e0,158,1,1,1000.0
cpd00011_e0,158,1,1,1000.0
cpd00012_e0,158,1,1,1000.0
cpd00013_e0,158,1,1,999.99999968
cpd00025_e0,158,1,1,4.1335886735e-09
cpd00029_e0,158,1,1,1000.0
cpd00030_e0,158,1,1,1000.0
cpd00034_e0,158,1,1,1000.0
cpd00036_e0,158,1,1,1000.0
cpd00048_e0,158,1,1,1000.0
cpd00051_e0,158,1,1,1000.0
cpd00054_e0,158,1,1,1000.0
cpd00058_e0,158,1,1,1000.0
cpd00063_e0,158,1,1,1000.0
cpd00067_e0,158,1,1,1000.0000061
cpd00085_e0,158,1,1,1000.0
cpd00099_e0,158,1,1,999.99999999
cpd00106_e0,158,1,1,1000.0
cpd00108_e0,158,1,1,1000.0
cpd00116_e0,158,1,1,1000.0
cpd00129_e0,158,1,1,1000.0
cpd00142_e0,158,1,1,1000.0
cpd00149_e0,158,1,1,1000.0
cpd00166_e0,158,1,1,1000.0
cpd00204_e0,158,1,1,3.1611524331000005e-13
cpd00205_e0,158,1,1,1000.0
cpd00229_e0,158,1,1,2.2412510538e-10
cpd00239_e0,158,1,1,999.99999998
cpd00254_e0,158,1,1,999.99999999
cpd00971_e0,158,1,1,999.99999998
cpd09695_e0,158,1,1,1000.0
cpd10515_e0,158,1,1,1000.0
cpd10516_e0,158,1,1,1000.0
cpd15380_e0,158,1,1,1000.0
tRNA[e],158,1,1,1.9376577374e-11
Cadmium[e],159,1,1,1000.0
HCO3[e],159,1,1,1000.0
Molybdenum[e],159,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],159,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],159,1,1,1.6920896319e-09
Selenate[e],159,1,1,1000.0
biomass[e],159,1,1,3.7632767061e-08
cpd00001_e0,159,1,1,1000.0
cpd00007_e0,159,1,1,1000.0
cpd00009_e0,159,1,1,1000.0
cpd00011_e0,159,1,1,1000.0
cpd00012_e0,159,1,1,1000.0
cpd00013_e0,159,1,1,999.99999968
cpd00025_e0,159,1,1,4.1335886735e-09
cpd00029_e0,159,1,1,1000.0
cpd00030_e0,159,1,1,1000.0
cpd00034_e0,159,1,1,1000.0
cpd00036_e0,159,1,1,1000.0
cpd00048_e0,159,1,1,1000.0
cpd00051_e0,159,1,1,1000.0
cpd00054_e0,159,1,1,1000.0
cpd00058_e0,159,1,1,1000.0
cpd00063_e0,159,1,1,1000.0
cpd00067_e0,159,1,1,1000.0000061
cpd00085_e0,159,1,1,1000.0
cpd00099_e0,159,1,1,999.99999999
cpd00106_e0,159,1,1,1000.0
cpd00108_e0,159,1,1,1000.0
cpd00116_e0,159,1,1,1000.0
cpd00129_e0,159,1,1,1000.0
cpd00142_e0,159,1,1,1000.0
cpd00149_e0,159,1,1,1000.0
cpd00166_e0,159,1,1,1000.0
cpd00204_e0,159,1,1,3.1611524331000005e-13
cpd00205_e0,159,1,1,1000.0
cpd00229_e0,159,1,1,2.2412510538e-10
cpd00239_e0,159,1,1,999.99999998
cpd00254_e0,159,1,1,999.99999999
cpd00971_e0,159,1,1,999.99999998
cpd09695_e0,159,1,1,1000.0
cpd10515_e0,159,1,1,1000.0
cpd10516_e0,159,1,1,1000.0
cpd15380_e0,159,1,1,1000.0
tRNA[e],159,1,1,1.9376577374e-11
Cadmium[e],160,1,1,1000.0
HCO3[e],160,1,1,1000.0
Molybdenum[e],160,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],160,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],160,1,1,1.6920896319e-09
Selenate[e],160,1,1,1000.0
biomass[e],160,1,1,3.7632767061e-08
cpd00001_e0,160,1,1,1000.0
cpd00007_e0,160,1,1,1000.0
cpd00009_e0,160,1,1,1000.0
cpd00011_e0,160,1,1,1000.0
cpd00012_e0,160,1,1,1000.0
cpd00013_e0,160,1,1,999.99999968
cpd00025_e0,160,1,1,4.1335886735e-09
cpd00029_e0,160,1,1,1000.0
cpd00030_e0,160,1,1,1000.0
cpd00034_e0,160,1,1,1000.0
cpd00036_e0,160,1,1,1000.0
cpd00048_e0,160,1,1,1000.0
cpd00051_e0,160,1,1,1000.0
cpd00054_e0,160,1,1,1000.0
cpd00058_e0,160,1,1,1000.0
cpd00063_e0,160,1,1,1000.0
cpd00067_e0,160,1,1,1000.0000061
cpd00085_e0,160,1,1,1000.0
cpd00099_e0,160,1,1,999.99999999
cpd00106_e0,160,1,1,1000.0
cpd00108_e0,160,1,1,1000.0
cpd00116_e0,160,1,1,1000.0
cpd00129_e0,160,1,1,1000.0
cpd00142_e0,160,1,1,1000.0
cpd00149_e0,160,1,1,1000.0
cpd00166_e0,160,1,1,1000.0
cpd00204_e0,160,1,1,3.1611524331000005e-13
cpd00205_e0,160,1,1,1000.0
cpd00229_e0,160,1,1,2.2412510538e-10
cpd00239_e0,160,1,1,999.99999998
cpd00254_e0,160,1,1,999.99999999
cpd00971_e0,160,1,1,999.99999998
cpd09695_e0,160,1,1,1000.0
cpd10515_e0,160,1,1,1000.0
cpd10516_e0,160,1,1,1000.0
cpd15380_e0,160,1,1,1000.0
tRNA[e],160,1,1,1.9376577374e-11
Cadmium[e],161,1,1,1000.0
HCO3[e],161,1,1,1000.0
Molybdenum[e],161,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],161,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],161,1,1,1.6920896319e-09
Selenate[e],161,1,1,1000.0
biomass[e],161,1,1,3.7632767061e-08
cpd00001_e0,161,1,1,1000.0
cpd00007_e0,161,1,1,1000.0
cpd00009_e0,161,1,1,1000.0
cpd00011_e0,161,1,1,1000.0
cpd00012_e0,161,1,1,1000.0
cpd00013_e0,161,1,1,999.99999968
cpd00025_e0,161,1,1,4.1335886735e-09
cpd00029_e0,161,1,1,1000.0
cpd00030_e0,161,1,1,1000.0
cpd00034_e0,161,1,1,1000.0
cpd00036_e0,161,1,1,1000.0
cpd00048_e0,161,1,1,1000.0
cpd00051_e0,161,1,1,1000.0
cpd00054_e0,161,1,1,1000.0
cpd00058_e0,161,1,1,1000.0
cpd00063_e0,161,1,1,1000.0
cpd00067_e0,161,1,1,1000.0000061
cpd00085_e0,161,1,1,1000.0
cpd00099_e0,161,1,1,999.99999999
cpd00106_e0,161,1,1,1000.0
cpd00108_e0,161,1,1,1000.0
cpd00116_e0,161,1,1,1000.0
cpd00129_e0,161,1,1,1000.0
cpd00142_e0,161,1,1,1000.0
cpd00149_e0,161,1,1,1000.0
cpd00166_e0,161,1,1,1000.0
cpd00204_e0,161,1,1,3.1611524331000005e-13
cpd00205_e0,161,1,1,1000.0
cpd00229_e0,161,1,1,2.2412510538e-10
cpd00239_e0,161,1,1,999.99999998
cpd00254_e0,161,1,1,999.99999999
cpd00971_e0,161,1,1,999.99999998
cpd09695_e0,161,1,1,1000.0
cpd10515_e0,161,1,1,1000.0
cpd10516_e0,161,1,1,1000.0
cpd15380_e0,161,1,1,1000.0
tRNA[e],161,1,1,1.9376577374e-11
Cadmium[e],162,1,1,1000.0
HCO3[e],162,1,1,1000.0
Molybdenum[e],162,1,1,1000.0
S_Adenosyl_4_methylthio_2_oxobutanoate[e],162,1,1,1.7302643108e-10
S_Methyl_5_thio_D_ribose[e],162,1,1,1.6920896319e-09
Selenate[e],162,1,1,1000.0
biomass[e],162,1,1,3.7632767061e-08
cpd00001_e0,162,1,1,1000.0
cpd00007_e0,162,1,1,1000.0
cpd00009_e0,162,1,1,1000.0
cpd00011_e0,162,1,1,1000.0
cpd00012_e0,162,1,1,1000.0
cpd00013_e0,162,1,1,999.99999968
cpd00025_e0,162,1,1,4.1335886735e-09
cpd00029_e0,162,1,1,1000.0
cpd00030_e0,162,1,1,1000.0
cpd00034_e0,162,1,1,1000.0
cpd00036_e0,162,1,1,1000.0
cpd00048_e0,162,1,1,1000.0
cpd00051_e0,162,1,1,1000.0
cpd00054_e0,162,1,1,1000.0
cpd00058_e0,162,1,1,1000.0
cpd00063_e0,162,1,1,1000.0
cpd00067_e0,162,1,1,1000.0000061
cpd00085_e0,162,1,1,1000.0
cpd00099_e0,162,1,1,999.99999999
cpd00106_e0,162,1,1,1000.0
cpd00108_e0,162,1,1,1000.0
cpd00116_e0,162,1,1,1000.0
cpd00129_e0,162,1,1,1000.0
cpd00142_e0,162,1,1,1000.0
cpd00149_e0,162,1,1,1000.0
cpd00166_e0,162,1,1,1000.0
cpd00204_e0,162,1,1,3.1611524331000005e-13
cpd00205_e0,162,1,1,1000.0
cpd00229_e0,162,1,1,2.2412510538e-10
cpd00239_e0,162,1,1,999.99999998
cpd00254_e0,162,1,1,999.99999999
cpd00971_e0,162,1,1,999.99999998
cpd09695_e0,162,1,1,1000.0
cpd10515_e0,162,1,1,1000.0
cpd10516_e0,162,1,1,1000.0
