ids,growth,status,essential_in_model,locus_tag_from_mut_lib
TK37_RS03165,1.0101810363924448,optimal,False,MIT1002_03062
TK37_RS01650,-1.4081998731952532e-14,optimal,True,MIT1002_01274
TK37_RS18130,7.951399508462207e-14,optimal,True,MIT1002_02219
TK37_RS16225,1.010181036392328,optimal,False,MIT1002_02209
TK37_RS16385,0.0,optimal,True,MIT1002_02176
TK37_RS17945,2.9654862874850935e-14,optimal,True,MIT1002_01509
TK37_RS13110,1.010181036392442,optimal,False,MIT1002_03130
TK37_RS04420,1.0101810363924344,optimal,False,MIT1002_02012
TK37_RS19260,1.0101810363924344,optimal,False,MIT1002_00901
TK37_RS08290,-9.591638881764698e-16,optimal,True,MIT1002_00734
TK37_RS01510,1.0101810363924442,optimal,False,
TK37_RS13750,1.009183313946694,optimal,False,MIT1002_02146
TK37_RS20115,-3.2037761939879557e-16,optimal,True,MIT1002_02527
TK37_RS00400,1.0101810363923989,optimal,False,MIT1002_03928
TK37_RS17080,1.0101810363924328,optimal,False,MIT1002_01750
TK37_RS14325,-4.842617881053404e-16,optimal,True,MIT1002_00471
TK37_RS00305,1.0918825941680889e-29,optimal,True,MIT1002_03947
TK37_RS16050,0.0,optimal,True,MIT1002_02652
TK37_RS17155,0.0,optimal,True,MIT1002_03737
TK37_RS11885,0.0,optimal,True,MIT1002_02542
TK37_RS00210,1.0101810363924455,optimal,False,MIT1002_03965
TK37_RS14835,1.0101810363924282,optimal,False,MIT1002_00200
TK37_RS00330,1.010181036392447,optimal,False,MIT1002_03942
TK37_RS08830,1.010181036392447,optimal,False,MIT1002_00108
TK37_RS14230,1.010181036392447,optimal,False,MIT1002_00490
TK37_RS12615,1.010181036392447,optimal,False,MIT1002_02828
TK37_RS12110,1.0101810363924375,optimal,False,
TK37_RS17085,1.0101810363924375,optimal,False,MIT1002_01751
TK37_RS13970,1.6003647754575475e-16,optimal,True,MIT1002_03195
TK37_RS04710,1.0101810363924426,optimal,False,MIT1002_00031
TK37_RS00935,1.0101810363924375,optimal,False,MIT1002_03820
TK37_RS00615,1.0101810363922905,optimal,False,MIT1002_03885
TK37_RS19165,1.0101810363924268,optimal,False,MIT1002_02426
TK37_RS17530,1.0101810363924268,optimal,False,MIT1002_01574
TK37_RS03325,1.0101810363924268,optimal,False,MIT1002_03030
TK37_RS12270,1.0101810363924268,optimal,False,MIT1002_02929
TK37_RS01930,1.0101810363924268,optimal,False,MIT1002_01330
TK37_RS07400,1.0101810363924268,optimal,False,MIT1002_02509
TK37_RS20175,1.0101810363924268,optimal,False,MIT1002_03540
TK37_RS16735,0.9510376987373992,optimal,False,MIT1002_01868
TK37_RS14120,1.7245431567109387e-16,optimal,True,MIT1002_00512
TK37_RS17035,0.0,optimal,True,MIT1002_01741
TK37_RS12760,1.0101810363924504,optimal,False,MIT1002_02799
TK37_RS20050,-2.397979765343874e-16,optimal,True,MIT1002_02531
TK37_RS12610,1.0101810363924475,optimal,False,MIT1002_02829
TK37_RS03910,-3.97146926515813e-16,optimal,True,MIT1002_00832
TK37_RS08655,0.0,optimal,True,MIT1002_00144
TK37_RS03060,1.0101810363924424,optimal,False,MIT1002_03084
TK37_RS06030,-9.935373905837361e-17,optimal,True,MIT1002_02693
