id	name	equation	equation_with_names	lower_bound	upper_bound	gene_reaction_rule	subsystem
rxn03167_c0	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum) [c0]	3.0 cpd00001_c0 + cpd02978_c0 --> 3.0 cpd00009_c0 + 3.0 cpd00067_c0 + cpd02961_c0	3.0 H2O + 7,8-Dihydroneopterin 3'-triphosphate --> 3.0 Phosphate + 3.0 H+ + Dihydroneopterin	0.0	1000.0	WP_049587995.1 or WP_049586043.1 or WP_014949867.1 or WP_049586739.1	
rxn00640_c0	GDP:D-mannose-1-phosphate guanylyltransferase [c0]	cpd00031_c0 + cpd00485_c0 --> cpd00009_c0 + cpd00083_c0	GDP + D-Mannose1-phosphate --> Phosphate + GDP-mannose	0.0	1000.0	WP_049586730.1	
rxn01313_c0	5,6,7,8-tetrahydrobiopterin:NAD+ oxidoreductase [c0]	cpd00004_c0 + cpd00067_c0 + cpd00231_c0 <=> cpd00003_c0 + cpd00233_c0	NADH + H+ + Dihydrobiopterin <=> NAD + Tetrahydrobiopterin	-1000.0	1000.0	WP_014975732.1	
rxn00515_c0	ATP:IDP phosphotransferase [c0]	cpd00002_c0 + cpd00090_c0 <=> cpd00008_c0 + cpd00068_c0	ATP + IDP <=> ADP + ITP	-1000.0	1000.0	WP_049588021.1	
rxn08846_c0	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0) [c0]	cpd00001_c0 + cpd15344_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd03847_c0	H2O + 2-tetradecanoyl-sn-glycero-3-phosphoglycerol <=> H+ + Glycerophosphoglycerol + Tetradecanoate [c0]	-1000.0	1000.0	(WP_049585859.1 and WP_039227930.1) or WP_039231048.1	
rxn03005_c0	R04326 [c0]	2.0 cpd00067_c0 + cpd00087_c0 + cpd02678_c0 <=> cpd00001_c0 + cpd00347_c0 + cpd02394_c0	2.0 H+ + Tetrahydrofolate + N-Formyl-GAR <=> H2O + 5-10-Methenyltetrahydrofolate + GAR	-1000.0	1000.0	WP_014979424.1	
rxn03437_c0	(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase [c0]	cpd02535_c0 --> cpd00001_c0 + cpd00508_c0	2,3-Dihydroxy-3-methylvalerate --> H2O + 3-methyl-2-oxopentoate	0.0	1000.0	WP_014977810.1	
rxn01353_c0	ATP:dGDP phosphotransferase [c0]	cpd00002_c0 + cpd00295_c0 <=> cpd00008_c0 + cpd00241_c0	ATP + dGDP <=> ADP + dGTP	-1000.0	1000.0	WP_049588021.1	
rxn10235_c0	isopentadecanoyl-phosphatidylserine decarboxylase [c0]	2.0 cpd00067_c0 + cpd15692_c0 --> cpd00011_c0 + cpd15698_c0	2.0 H+ + Diisopentadecanoylphosphatidylserine --> CO2 + Diisopentadecanoylphosphatidylethanolamine	0.0	1000.0	WP_014948076.1	
rxn00882_c0	1D-myo-Inositol 4-phosphate phosphohydrolase [c0]	cpd00001_c0 + cpd02230_c0 --> cpd00009_c0 + cpd00121_c0	H2O + Inositol 4-phosphate --> Phosphate + L-Inositol	0.0	1000.0	WP_014950183.1	
rxn03244_c0	(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase [c0]	cpd00003_c0 + cpd03118_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03119_c0	NAD + (S)-Hydroxydecanoyl-CoA <=> NADH + H+ + 3-Oxodecanoyl-CoA	-1000.0	1000.0	(WP_049588521.1 and WP_024015658.1) or (WP_049585918.1 and WP_049585851.1) or WP_049588754.1 or WP_049588707.1	
rxn04139_c0	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone ,NADPH2:oxygen oxidoreductase [c0]	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd03448_c0 --> cpd00001_c0 + cpd00006_c0 + cpd03449_c0	NADPH + O2 + H+ + 2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone --> H2O + NADP + 2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone	0.0	1000.0	WP_049586778.1 or WP_049586778.1	
rxn00616_c0	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase [c0]	cpd00015_c0 + cpd00067_c0 + cpd00080_c0 <=> cpd00095_c0 + cpd00982_c0	FAD + H+ + Glycerol-3-phosphate <=> Glycerone-phosphate + FADH2	-1000.0	1000.0	WP_049588435.1	
rxn01639_c0	N-Formimino-L-glutamate formiminohydrolase [c0]	cpd00001_c0 + cpd00344_c0 --> cpd00023_c0 + cpd00378_c0	H2O + N-Formimino-L-glutamate --> L-Glutamate + Formamide	0.0	1000.0	WP_049589033.1	
rxn06723_c0	(3R)-3-hydroxymyristoyl-[acyl-carrier protein]:UDP-3-O-[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine N-acetyltransferase [c0]	cpd03584_c0 + cpd11484_c0 --> cpd00067_c0 + cpd02835_c0 + cpd11493_c0	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine + (3R)-3-Hydroxytetradecanoyl-ACP --> H+ + UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + ACP	0.0	1000.0	WP_014979776.1	
rxn00313_c0	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming) [c0]	cpd00067_c0 + cpd00516_c0 --> cpd00011_c0 + cpd00039_c0	H+ + meso-2,6-Diaminopimelate --> CO2 + L-Lysine	0.0	1000.0	WP_039226879.1	
rxn02949_c0	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase [c0]	cpd00001_c0 + cpd02187_c0 <=> cpd03572_c0	H2O + Methacrylyl-CoA <=> (S)-3-Hydroxyisobutyryl-CoA	-1000.0	1000.0	(WP_049588521.1 and WP_024015658.1) or (WP_049585918.1 and WP_049585851.1) or WP_014976911.1 or WP_014948837.1 or WP_049588954.1 or WP_049586519.1 or WP_049586236.1 or WP_049587152.1	
rxn00735_c0	(2R,3S)-3-methylmalate:NAD+ oxidoreductase [c0]	cpd00004_c0 + cpd00011_c0 + cpd00094_c0 <=> cpd00003_c0 + cpd03593_c0	NADH + CO2 + 2-Oxobutyrate <=> NAD + D-erythro-3-Methylmalate	-1000.0	1000.0	WP_049585949.1	
