,source,target
1914,rxn08308_c0,rxn02305_c0
1915,rxn08308_c0,rxn01791_c0
1916,rxn08308_c0,rxn03893_c0
1917,rxn08308_c0,rxn03892_c0
1918,rxn08308_c0,rxn10221_c0
1919,rxn08308_c0,rxn08014_c0
1920,rxn08308_c0,rxn00790_c0
1921,rxn08308_c0,rxn09176_c0
1922,rxn08308_c0,rxn01434_c0
1923,rxn08308_c0,rxn08021_c0
1924,rxn08308_c0,rxn02405_c0
1925,rxn08308_c0,rxn03891_c0
1926,rxn08308_c0,rxn10220_c0
1927,rxn08308_c0,rxn08017_c0
1928,rxn08308_c0,rxn26021_c0
1929,rxn08308_c0,rxn00001_c0
1930,rxn08308_c0,rxn03907_c0
1931,rxn08308_c0,rxn09037_c0
1932,rxn08308_c0,rxn10052_c0
1933,rxn08308_c0,rxn03916_c0
1934,rxn08308_c0,rxn08309_c0
1935,rxn08308_c0,rxn03039_c0
1936,rxn08308_c0,rxn02831_c0
1937,rxn08308_c0,rxn08307_c0
1938,rxn01575_c0,rxn00184_c0
1939,rxn01575_c0,rxn00527_c0
1940,rxn01575_c0,rxn05244_c0
1941,rxn01575_c0,rxn00467_c0
1942,rxn01575_c0,rxn02320_c0
1943,rxn01575_c0,rxn00202_c0
1944,rxn01575_c0,rxn00260_c0
1945,rxn01575_c0,rxn05939_c0
1946,rxn01575_c0,rxn00493_c0
1947,rxn01575_c0,rxn00085_c0
1948,rxn01575_c0,rxn00441_c0
1949,rxn01575_c0,rxn00903_c0
1950,rxn01575_c0,rxn03437_c0
1951,rxn01575_c0,rxn00510_c0
1952,rxn01575_c0,rxn04675_c0
1953,rxn01575_c0,rxn03445_c0
1954,rxn06723_c0,rxn21864_c0
1955,rxn06723_c0,rxn08548_c0
1956,rxn06723_c0,rxn03159_c0
1957,rxn06723_c0,rxn08014_c0
1958,rxn06723_c0,rxn08021_c0
1959,rxn06723_c0,rxn05342_c0
1960,rxn06723_c0,rxn08017_c0
1961,rxn06723_c0,rxn06023_c0
1962,rxn06723_c0,rxn03146_c0
1963,rxn06723_c0,rxn08546_c0
1964,rxn06723_c0,rxn03130_c0
1965,rxn06723_c0,rxn13846_c0
1966,rxn06723_c0,rxn09428_c0
1967,rxn06723_c0,rxn06865_c0
1968,rxn06723_c0,rxn08015_c0
1969,rxn06723_c0,rxn06729_c0
1970,rxn06723_c0,rxn08549_c0
1971,rxn06723_c0,rxn06848_c0
1972,rxn06723_c0,rxn08088_c0
1973,rxn06723_c0,rxn06022_c0
1974,rxn00173_c0,rxn08442_c0
1975,rxn00173_c0,rxn08440_c0
1976,rxn00173_c0,rxn08441_c0
1977,rxn00173_c0,rxn10663_c0
1978,rxn00173_c0,rxn00679_c0
1979,rxn00173_c0,rxn03031_c0
1980,rxn00173_c0,rxn05736_c0
1981,rxn00173_c0,rxn00157_c0
1982,rxn00173_c0,rxn05744_c0
1983,rxn00173_c0,rxn00670_c0
1984,rxn00173_c0,rxn08444_c0
1985,rxn00173_c0,rxn00202_c0
1986,rxn00173_c0,rxn00330_c0
1987,rxn00173_c0,rxn02898_c0
1988,rxn00173_c0,rxn00100_c0
1989,rxn00173_c0,rxn00178_c0
1990,rxn00173_c0,rxn00225_c0
1991,rxn00173_c0,rxn00548_c0
1992,rxn00173_c0,rxn11677_c0
1993,rxn00173_c0,rxn00175_c0
1994,rxn00173_c0,rxn06023_c0
1995,rxn00173_c0,rxn05939_c0
1996,rxn00173_c0,rxn00675_c0
1997,rxn00173_c0,rxn00991_c0
1998,rxn00173_c0,rxn01133_c0
1999,rxn00173_c0,rxn09429_c0
2000,rxn00173_c0,rxn03866_c0
2001,rxn00173_c0,rxn00902_c0
2002,rxn00173_c0,rxn00943_c0
2003,rxn00173_c0,rxn01187_c0
2004,rxn00173_c0,rxn02831_c0
2005,rxn00173_c0,rxn01418_c0
2006,rxn00173_c0,rxn02297_c0
2007,rxn00173_c0,rxn01501_c0
2008,rxn00173_c0,rxn00601_c0
2009,rxn02937_c0,rxn03084_c0
2010,rxn02937_c0,rxn05229_c0
2011,rxn02937_c0,rxn08131_c0
2012,rxn01150_c0,rxn05340_c0
2013,rxn01150_c0,rxn00184_c0
2014,rxn01150_c0,rxn03269_c0
2015,rxn01150_c0,rxn05461_c0
2016,rxn01150_c0,rxn05364_c0
2017,rxn01150_c0,rxn01740_c0
2018,rxn01150_c0,rxn05389_c0
2019,rxn01150_c0,rxn02474_c0
2020,rxn01150_c0,rxn05376_c0
2021,rxn01150_c0,rxn05338_c0
2022,rxn01150_c0,rxn05430_c0
2023,rxn01150_c0,rxn05744_c0
2024,rxn01150_c0,rxn05422_c0
2025,rxn01150_c0,rxn05405_c0
2026,rxn01150_c0,rxn01959_c0
2027,rxn01150_c0,rxn05342_c0
2028,rxn01150_c0,rxn00623_c0
2029,rxn01150_c0,rxn00931_c0
2030,rxn01150_c0,rxn03435_c0
2031,rxn01150_c0,rxn03958_c0
2032,rxn01150_c0,rxn05401_c0
2033,rxn01150_c0,rxn01643_c0
2034,rxn01150_c0,rxn05360_c0
2035,rxn01150_c0,rxn39452_c0
2036,rxn01150_c0,rxn05372_c0
2037,rxn01150_c0,rxn05385_c0
2038,rxn01150_c0,rxn05397_c0
2039,rxn01150_c0,rxn05368_c0
2040,rxn01150_c0,rxn21861_c0
2041,rxn01150_c0,rxn01868_c0
2042,rxn01150_c0,rxn05337_c0
2043,rxn01150_c0,rxn02186_c0
2044,rxn01150_c0,rxn00085_c0
2045,rxn01150_c0,rxn02465_c0
2046,rxn01150_c0,rxn05380_c0
2047,rxn01150_c0,rxn09429_c0
2048,rxn01150_c0,rxn00612_c0
2049,rxn01150_c0,rxn00837_c0
2050,rxn01150_c0,rxn05426_c0
2051,rxn01150_c0,rxn05414_c0
2052,rxn01150_c0,rxn04139_c0
2053,rxn01150_c0,rxn03068_c0
2054,rxn01150_c0,rxn05336_c0
2055,rxn01150_c0,rxn06591_c0
2056,rxn01150_c0,rxn01790_c0
2057,rxn01150_c0,rxn09428_c0
2058,rxn01150_c0,rxn02285_c0
2059,rxn01150_c0,rxn02929_c0
2060,rxn01150_c0,rxn05410_c0
2061,rxn01150_c0,rxn05341_c0
2062,rxn01150_c0,rxn05393_c0
2063,rxn01150_c0,rxn02003_c0
2064,rxn01150_c0,rxn01151_c0
2065,rxn01150_c0,rxn04938_c0
2066,rxn01150_c0,rxn02373_c0
2067,rxn01150_c0,rxn01501_c0
2068,rxn01150_c0,rxn05418_c0
2069,rxn01150_c0,rxn05339_c0
2070,rxn09429_c0,rxn05461_c0
2071,rxn09429_c0,rxn05364_c0
2072,rxn09429_c0,rxn10663_c0
2073,rxn09429_c0,rxn00679_c0
2074,rxn09429_c0,rxn05736_c0
2075,rxn09429_c0,rxn08813_c0
2076,rxn09429_c0,rxn05405_c0
2077,rxn09429_c0,rxn00330_c0
2078,rxn09429_c0,rxn00178_c0
2079,rxn09429_c0,rxn03958_c0
2080,rxn09429_c0,rxn00175_c0
2081,rxn09429_c0,rxn05360_c0
2082,rxn09429_c0,rxn05385_c0
2083,rxn09429_c0,rxn05426_c0
2084,rxn09429_c0,rxn00902_c0
2085,rxn09429_c0,rxn03068_c0
2086,rxn09429_c0,rxn05336_c0
2087,rxn09429_c0,rxn01790_c0
2088,rxn09429_c0,rxn01418_c0
2089,rxn09429_c0,rxn05341_c0
2090,rxn09429_c0,rxn02003_c0
2091,rxn09429_c0,rxn04938_c0
2092,rxn09429_c0,rxn01501_c0
2093,rxn09429_c0,rxn08843_c0
2094,rxn09429_c0,rxn05340_c0
2095,rxn09429_c0,rxn03269_c0
2096,rxn09429_c0,rxn08440_c0
2097,rxn09429_c0,rxn01740_c0
2098,rxn09429_c0,rxn05389_c0
2099,rxn09429_c0,rxn00157_c0
2100,rxn09429_c0,rxn05430_c0
2101,rxn09429_c0,rxn01643_c0
2102,rxn09429_c0,rxn05939_c0
2103,rxn09429_c0,rxn05372_c0
2104,rxn09429_c0,rxn01868_c0
2105,rxn09429_c0,rxn05337_c0
2106,rxn09429_c0,rxn00085_c0
2107,rxn09429_c0,rxn00943_c0
2108,rxn09429_c0,rxn02297_c0
2109,rxn09429_c0,rxn08801_c0
2110,rxn09429_c0,rxn02373_c0
2111,rxn09429_c0,rxn08815_c0
2112,rxn09429_c0,rxn08848_c0
2113,rxn09429_c0,rxn08442_c0
2114,rxn09429_c0,rxn08841_c0
2115,rxn09429_c0,rxn08850_c0
2116,rxn09429_c0,rxn08820_c0
2117,rxn09429_c0,rxn03031_c0
2118,rxn09429_c0,rxn02474_c0
2119,rxn09429_c0,rxn05376_c0
2120,rxn09429_c0,rxn05338_c0
2121,rxn09429_c0,rxn05744_c0
2122,rxn09429_c0,rxn00670_c0
2123,rxn09429_c0,rxn05422_c0
2124,rxn09429_c0,rxn08444_c0
2125,rxn09429_c0,rxn00100_c0
2126,rxn09429_c0,rxn05342_c0
2127,rxn09429_c0,rxn00623_c0
2128,rxn09429_c0,rxn00931_c0
2129,rxn09429_c0,rxn03435_c0
2130,rxn09429_c0,rxn05401_c0
2131,rxn09429_c0,rxn06023_c0
2132,rxn09429_c0,rxn05397_c0
2133,rxn09429_c0,rxn00675_c0
2134,rxn09429_c0,rxn05380_c0
2135,rxn09429_c0,rxn01133_c0
2136,rxn09429_c0,rxn00612_c0
2137,rxn09429_c0,rxn00837_c0
2138,rxn09429_c0,rxn06591_c0
2139,rxn09429_c0,rxn09428_c0
2140,rxn09429_c0,rxn08822_c0
2141,rxn09429_c0,rxn02929_c0
2142,rxn09429_c0,rxn05410_c0
2143,rxn09429_c0,rxn00184_c0
2144,rxn09429_c0,rxn08441_c0
2145,rxn09429_c0,rxn08806_c0
2146,rxn09429_c0,rxn10161_c0
2147,rxn09429_c0,rxn00202_c0
2148,rxn09429_c0,rxn02898_c0
2149,rxn09429_c0,rxn08808_c0
2150,rxn09429_c0,rxn08799_c0
2151,rxn09429_c0,rxn39452_c0
2152,rxn09429_c0,rxn05368_c0
2153,rxn09429_c0,rxn21861_c0
2154,rxn09429_c0,rxn02186_c0
2155,rxn09429_c0,rxn02465_c0
2156,rxn09429_c0,rxn03866_c0
2157,rxn09429_c0,rxn05414_c0
2158,rxn09429_c0,rxn04139_c0
2159,rxn09429_c0,rxn02285_c0
2160,rxn09429_c0,rxn02831_c0
2161,rxn09429_c0,rxn05393_c0
2162,rxn09429_c0,rxn00601_c0
2163,rxn09429_c0,rxn10162_c0
2164,rxn09429_c0,rxn05418_c0
2165,rxn09429_c0,rxn05339_c0
2166,rxn02008_c0,rxn02286_c0
2167,rxn02008_c0,rxn00193_c0
2168,rxn02008_c0,rxn02011_c0
2169,rxn10199_c0,rxn03408_c0
2170,rxn10199_c0,rxn03901_c0
2171,rxn10199_c0,rxn04308_c0
2172,rxn09109_c0,rxn08798_c0
2173,rxn09109_c0,rxn08821_c0
2174,rxn09109_c0,rxn00368_c0
2175,rxn09109_c0,rxn00369_c0
2176,rxn09109_c0,rxn08548_c0
2177,rxn09109_c0,rxn08800_c0
2178,rxn09109_c0,rxn09207_c0
2179,rxn09109_c0,rxn09209_c0
2180,rxn09109_c0,rxn01705_c0
2181,rxn09109_c0,rxn08820_c0
2182,rxn09109_c0,rxn09210_c0
2183,rxn09109_c0,rxn09108_c0
2184,rxn09109_c0,rxn08668_c0
2185,rxn09109_c0,rxn08819_c0
2186,rxn09109_c0,rxn01706_c0
2187,rxn09109_c0,rxn10262_c0
2188,rxn09109_c0,rxn10260_c0
2189,rxn09109_c0,rxn10227_c0
2190,rxn09109_c0,rxn10231_c0
2191,rxn09109_c0,rxn08817_c0
2192,rxn09109_c0,rxn10261_c0
2193,rxn09109_c0,rxn10264_c0
2194,rxn09109_c0,rxn09111_c0
2195,rxn09109_c0,rxn10226_c0
2196,rxn09109_c0,rxn10228_c0
2197,rxn09109_c0,rxn09114_c0
2198,rxn09109_c0,rxn09208_c0
2199,rxn09109_c0,rxn09110_c0
2200,rxn09109_c0,rxn08799_c0
2201,rxn09109_c0,rxn00758_c0
2202,rxn09109_c0,rxn00707_c0
2203,rxn09109_c0,rxn01128_c0
2204,rxn09109_c0,rxn00611_c0
2205,rxn09109_c0,rxn08797_c0
2206,rxn09109_c0,rxn08546_c0
2207,rxn09109_c0,rxn01510_c0
2208,rxn09109_c0,rxn03910_c0
2209,rxn09109_c0,rxn09206_c0
2210,rxn09109_c0,rxn03439_c0
2211,rxn09109_c0,rxn09211_c0
2212,rxn09109_c0,rxn00612_c0
2213,rxn09109_c0,rxn09102_c0
2214,rxn09109_c0,rxn09205_c0
2215,rxn09109_c0,rxn10263_c0
2216,rxn09109_c0,rxn09112_c0
2217,rxn09109_c0,rxn08822_c0
2218,rxn09109_c0,rxn10229_c0
2219,rxn09109_c0,rxn08823_c0
2220,rxn09109_c0,rxn10259_c0
2221,rxn09109_c0,rxn08796_c0
2222,rxn09109_c0,rxn08802_c0
2223,rxn09109_c0,rxn08801_c0
2224,rxn09109_c0,rxn08549_c0
2225,rxn09109_c0,rxn08307_c0
2226,rxn09109_c0,rxn08818_c0
2227,rxn09109_c0,rxn08954_c0
2228,rxn09109_c0,rxn10230_c0
2229,rxn09109_c0,rxn00615_c0
2230,rxn03891_c0,rxn08310_c0
2231,rxn03891_c0,rxn00213_c0
2232,rxn03891_c0,rxn10663_c0
2233,rxn03891_c0,rxn05736_c0
2234,rxn03891_c0,rxn00711_c0
2235,rxn03891_c0,rxn01675_c0
2236,rxn03891_c0,rxn04308_c0
2237,rxn03891_c0,rxn08312_c0
2238,rxn03891_c0,rxn02155_c0
2239,rxn03891_c0,rxn08306_c0
2240,rxn03891_c0,rxn00789_c0
2241,rxn03891_c0,rxn02834_c0
2242,rxn03891_c0,rxn00175_c0
2243,rxn03891_c0,rxn08311_c0
2244,rxn03891_c0,rxn03843_c0
2245,rxn03891_c0,rxn08333_c0
2246,rxn03891_c0,rxn10225_c0
2247,rxn03891_c0,rxn00300_c0
2248,rxn03891_c0,rxn08015_c0
2249,rxn03891_c0,rxn09310_c0
2250,rxn03891_c0,rxn10223_c0
2251,rxn03891_c0,rxn03264_c0
2252,rxn03891_c0,rxn00829_c0
2253,rxn03891_c0,rxn01213_c0
2254,rxn03891_c0,rxn00065_c0
2255,rxn03891_c0,rxn02175_c0
2256,rxn03891_c0,rxn00791_c0
2257,rxn03891_c0,rxn00340_c0
2258,rxn03891_c0,rxn03537_c0
2259,rxn03891_c0,rxn01362_c0
2260,rxn03891_c0,rxn00122_c0
2261,rxn03891_c0,rxn00105_c0
2262,rxn03891_c0,rxn44539_c0
2263,rxn03891_c0,rxn00293_c0
2264,rxn03891_c0,rxn05034_c0
2265,rxn03891_c0,rxn02201_c0
2266,rxn03891_c0,rxn00695_c0
2267,rxn03891_c0,rxn00379_c0
2268,rxn03891_c0,rxn05287_c0
2269,rxn03891_c0,rxn16574_c0
2270,rxn03891_c0,rxn09240_c0
2271,rxn03891_c0,rxn12868_c0
2272,rxn03891_c0,rxn45996_c0
2273,rxn03891_c0,rxn06937_c0
2274,rxn03891_c0,rxn02305_c0
2275,rxn03891_c0,rxn01791_c0
2276,rxn03891_c0,rxn03893_c0
2277,rxn03891_c0,rxn03892_c0
2278,rxn03891_c0,rxn10221_c0
2279,rxn03891_c0,rxn08014_c0
2280,rxn03891_c0,rxn00790_c0
2281,rxn03891_c0,rxn09176_c0
2282,rxn03891_c0,rxn01434_c0
2283,rxn03891_c0,rxn08021_c0
2284,rxn03891_c0,rxn02405_c0
2285,rxn03891_c0,rxn10220_c0
2286,rxn03891_c0,rxn08017_c0
2287,rxn03891_c0,rxn26021_c0
2288,rxn03891_c0,rxn00001_c0
2289,rxn03891_c0,rxn03907_c0
2290,rxn03891_c0,rxn09037_c0
2291,rxn03891_c0,rxn10052_c0
2292,rxn03891_c0,rxn03916_c0
2293,rxn03891_c0,rxn08309_c0
2294,rxn03891_c0,rxn03039_c0
2295,rxn03891_c0,rxn02831_c0
2296,rxn03891_c0,rxn08307_c0
2297,rxn01476_c0,rxn15296_c0
2298,rxn01476_c0,rxn01275_c0
2299,rxn01476_c0,rxn01477_c0
2300,rxn03907_c0,rxn08310_c0
2301,rxn03907_c0,rxn00213_c0
2302,rxn03907_c0,rxn10663_c0
2303,rxn03907_c0,rxn05736_c0
2304,rxn03907_c0,rxn00711_c0
2305,rxn03907_c0,rxn01675_c0
2306,rxn03907_c0,rxn04308_c0
2307,rxn03907_c0,rxn08312_c0
2308,rxn03907_c0,rxn02155_c0
2309,rxn03907_c0,rxn08306_c0
2310,rxn03907_c0,rxn03958_c0
2311,rxn03907_c0,rxn02834_c0
2312,rxn03907_c0,rxn00789_c0
2313,rxn03907_c0,rxn00175_c0
2314,rxn03907_c0,rxn08311_c0
2315,rxn03907_c0,rxn08333_c0
2316,rxn03907_c0,rxn03843_c0
2317,rxn03907_c0,rxn10225_c0
2318,rxn03907_c0,rxn03908_c0
2319,rxn03907_c0,rxn00300_c0
2320,rxn03907_c0,rxn08015_c0
2321,rxn03907_c0,rxn09310_c0
2322,rxn03907_c0,rxn10223_c0
2323,rxn03907_c0,rxn03264_c0
2324,rxn03907_c0,rxn01213_c0
2325,rxn03907_c0,rxn00065_c0
2326,rxn03907_c0,rxn02175_c0
2327,rxn03907_c0,rxn00791_c0
2328,rxn03907_c0,rxn00340_c0
2329,rxn03907_c0,rxn03537_c0
2330,rxn03907_c0,rxn01362_c0
2331,rxn03907_c0,rxn00122_c0
2332,rxn03907_c0,rxn00105_c0
2333,rxn03907_c0,rxn44539_c0
2334,rxn03907_c0,rxn00293_c0
2335,rxn03907_c0,rxn05034_c0
2336,rxn03907_c0,rxn02201_c0
2337,rxn03907_c0,rxn00695_c0
2338,rxn03907_c0,rxn00379_c0
2339,rxn03907_c0,rxn05287_c0
2340,rxn03907_c0,rxn16574_c0
2341,rxn03907_c0,rxn09240_c0
2342,rxn03907_c0,rxn12868_c0
2343,rxn03907_c0,rxn45996_c0
2344,rxn03907_c0,rxn06937_c0
2345,rxn03907_c0,rxn00409_c0
2346,rxn03907_c0,rxn02305_c0
2347,rxn03907_c0,rxn01791_c0
2348,rxn03907_c0,rxn03893_c0
2349,rxn03907_c0,rxn03892_c0
2350,rxn03907_c0,rxn10221_c0
2351,rxn03907_c0,rxn08014_c0
2352,rxn03907_c0,rxn00790_c0
2353,rxn03907_c0,rxn09176_c0
2354,rxn03907_c0,rxn01434_c0
2355,rxn03907_c0,rxn08021_c0
2356,rxn03907_c0,rxn02405_c0
2357,rxn03907_c0,rxn10220_c0
2358,rxn03907_c0,rxn08017_c0
2359,rxn03907_c0,rxn26021_c0
2360,rxn03907_c0,rxn00001_c0
2361,rxn03907_c0,rxn09037_c0
2362,rxn03907_c0,rxn10052_c0
2363,rxn03907_c0,rxn03916_c0
2364,rxn03907_c0,rxn08309_c0
2365,rxn03907_c0,rxn03039_c0
2366,rxn03907_c0,rxn02831_c0
2367,rxn03907_c0,rxn08307_c0
2368,rxn00711_c0,rxn08310_c0
2369,rxn00711_c0,rxn01679_c0
2370,rxn00711_c0,rxn03904_c0
2371,rxn00711_c0,rxn00715_c0
2372,rxn00711_c0,rxn00213_c0
2373,rxn00711_c0,rxn10663_c0
2374,rxn00711_c0,rxn01674_c0
2375,rxn00711_c0,rxn05736_c0
2376,rxn00711_c0,rxn01675_c0
2377,rxn00711_c0,rxn00770_c0
2378,rxn00711_c0,rxn04308_c0
2379,rxn00711_c0,rxn08312_c0
2380,rxn00711_c0,rxn02155_c0
2381,rxn00711_c0,rxn08306_c0
2382,rxn00711_c0,rxn00789_c0
2383,rxn00711_c0,rxn02834_c0
2384,rxn00711_c0,rxn00175_c0
2385,rxn00711_c0,rxn08311_c0
2386,rxn00711_c0,rxn01516_c0
2387,rxn00711_c0,rxn08333_c0
2388,rxn00711_c0,rxn03843_c0
2389,rxn00711_c0,rxn10225_c0
2390,rxn00711_c0,rxn00300_c0
2391,rxn00711_c0,rxn08015_c0
2392,rxn00711_c0,rxn09310_c0
2393,rxn00711_c0,rxn10223_c0
2394,rxn00711_c0,rxn03264_c0
2395,rxn00711_c0,rxn01213_c0
2396,rxn00711_c0,rxn00065_c0
2397,rxn00711_c0,rxn02175_c0
2398,rxn00711_c0,rxn01129_c0
2399,rxn00711_c0,rxn00791_c0
2400,rxn00711_c0,rxn00340_c0
2401,rxn00711_c0,rxn03537_c0
2402,rxn00711_c0,rxn01362_c0
2403,rxn00711_c0,rxn00122_c0
2404,rxn00711_c0,rxn03903_c0
2405,rxn00711_c0,rxn00105_c0
2406,rxn00711_c0,rxn00713_c0
2407,rxn00711_c0,rxn44539_c0
2408,rxn00711_c0,rxn00293_c0
2409,rxn00711_c0,rxn05034_c0
2410,rxn00711_c0,rxn02201_c0
2411,rxn00711_c0,rxn00695_c0
2412,rxn00711_c0,rxn00379_c0
2413,rxn00711_c0,rxn05287_c0
2414,rxn00711_c0,rxn16574_c0
2415,rxn00711_c0,rxn09240_c0
2416,rxn00711_c0,rxn12868_c0
2417,rxn00711_c0,rxn45996_c0
2418,rxn00711_c0,rxn06937_c0
2419,rxn00711_c0,rxn01370_c0
2420,rxn00711_c0,rxn02305_c0
2421,rxn00711_c0,rxn00710_c0
2422,rxn00711_c0,rxn01791_c0
2423,rxn00711_c0,rxn03893_c0
2424,rxn00711_c0,rxn03892_c0
2425,rxn00711_c0,rxn10221_c0
2426,rxn00711_c0,rxn08014_c0
2427,rxn00711_c0,rxn00790_c0
2428,rxn00711_c0,rxn09176_c0
2429,rxn00711_c0,rxn00709_c0
2430,rxn00711_c0,rxn01434_c0
2431,rxn00711_c0,rxn08021_c0
2432,rxn00711_c0,rxn02405_c0
2433,rxn00711_c0,rxn10220_c0
2434,rxn00711_c0,rxn08017_c0
2435,rxn00711_c0,rxn26021_c0
2436,rxn00711_c0,rxn00001_c0
2437,rxn00711_c0,rxn09037_c0
2438,rxn00711_c0,rxn10052_c0
2439,rxn00711_c0,rxn03130_c0
2440,rxn00711_c0,rxn03916_c0
2441,rxn00711_c0,rxn08309_c0
2442,rxn00711_c0,rxn03039_c0
2443,rxn00711_c0,rxn02831_c0
2444,rxn00711_c0,rxn08307_c0
2445,rxn00992_c0,rxn01011_c0
2446,rxn00992_c0,rxn04750_c0
2447,rxn00992_c0,rxn02159_c0
2448,rxn00992_c0,rxn01361_c0
2449,rxn00992_c0,rxn03062_c0
2450,rxn00992_c0,rxn01331_c0
2451,rxn00992_c0,rxn02774_c0
2452,rxn00992_c0,rxn03617_c0
2453,rxn00992_c0,rxn01268_c0
2454,rxn00992_c0,rxn10663_c0
2455,rxn00992_c0,rxn00929_c0
2456,rxn00992_c0,rxn01241_c0
2457,rxn00992_c0,rxn00211_c0
2458,rxn00992_c0,rxn03249_c0
2459,rxn00992_c0,rxn03951_c0
2460,rxn00992_c0,rxn05484_c0
2461,rxn00992_c0,rxn00248_c0
2462,rxn00992_c0,rxn10770_c0
2463,rxn00992_c0,rxn02933_c0
2464,rxn00992_c0,rxn03990_c0
2465,rxn00992_c0,rxn02939_c0
2466,rxn00992_c0,rxn10124_c0
2467,rxn00992_c0,rxn01867_c0
2468,rxn00992_c0,rxn00068_c0
2469,rxn00992_c0,rxn03422_c0
2470,rxn00992_c0,rxn00863_c0
2471,rxn00992_c0,rxn12868_c0
2472,rxn00992_c0,rxn01124_c0
2473,rxn00992_c0,rxn00290_c0
2474,rxn00992_c0,rxn03622_c0
2475,rxn00992_c0,rxn11663_c0
2476,rxn00992_c0,rxn13838_c0
2477,rxn00992_c0,rxn00278_c0
2478,rxn00992_c0,rxn00991_c0
2479,rxn00992_c0,rxn00611_c0
2480,rxn00992_c0,rxn01419_c0
2481,rxn00992_c0,rxn08131_c0
2482,rxn00992_c0,rxn39451_c0
2483,rxn00992_c0,rxn06493_c0
2484,rxn00992_c0,rxn00735_c0
2485,rxn00992_c0,rxn01480_c0
2486,rxn00992_c0,rxn00781_c0
2487,rxn00992_c0,rxn12239_c0
2488,rxn00992_c0,rxn00804_c0
2489,rxn00992_c0,rxn10122_c0
2490,rxn00992_c0,rxn01418_c0
2491,rxn00992_c0,rxn00500_c0
2492,rxn00992_c0,rxn00510_c0
2493,rxn00992_c0,rxn00105_c0
2494,rxn08849_c0,rxn08848_c0
2495,rxn08849_c0,rxn08807_c0
2496,rxn08849_c0,rxn08850_c0
2497,rxn08849_c0,rxn08821_c0
2498,rxn08849_c0,rxn08800_c0
2499,rxn08849_c0,rxn10663_c0
2500,rxn08849_c0,rxn08845_c0
2501,rxn08849_c0,rxn08813_c0
2502,rxn08849_c0,rxn08847_c0
2503,rxn08849_c0,rxn08846_c0
2504,rxn08849_c0,rxn08017_c0
2505,rxn08849_c0,rxn08851_c0
2506,rxn08849_c0,rxn08814_c0
2507,rxn08849_c0,rxn08812_c0
2508,rxn08849_c0,rxn08811_c0
2509,rxn08849_c0,rxn08815_c0
2510,rxn08849_c0,rxn08816_c0
2511,rxn08849_c0,rxn08842_c0
2512,rxn08307_c0,rxn08310_c0
2513,rxn08307_c0,rxn00213_c0
2514,rxn08307_c0,rxn10663_c0
2515,rxn08307_c0,rxn05736_c0
2516,rxn08307_c0,rxn01675_c0
2517,rxn08307_c0,rxn04308_c0
2518,rxn08307_c0,rxn08312_c0
2519,rxn08307_c0,rxn02155_c0
2520,rxn08307_c0,rxn08306_c0
2521,rxn08307_c0,rxn00789_c0
2522,rxn08307_c0,rxn02834_c0
2523,rxn08307_c0,rxn00175_c0
2524,rxn08307_c0,rxn08311_c0
2525,rxn08307_c0,rxn08333_c0
2526,rxn08307_c0,rxn03843_c0
2527,rxn08307_c0,rxn10225_c0
2528,rxn08307_c0,rxn00300_c0
2529,rxn08307_c0,rxn08015_c0
2530,rxn08307_c0,rxn09310_c0
2531,rxn08307_c0,rxn10223_c0
2532,rxn08307_c0,rxn03264_c0
2533,rxn08307_c0,rxn01213_c0
2534,rxn08307_c0,rxn00065_c0
2535,rxn08307_c0,rxn02175_c0
2536,rxn08307_c0,rxn00791_c0
2537,rxn08307_c0,rxn00340_c0
2538,rxn08307_c0,rxn03537_c0
2539,rxn08307_c0,rxn01362_c0
2540,rxn08307_c0,rxn00122_c0
2541,rxn08307_c0,rxn00105_c0
2542,rxn08307_c0,rxn44539_c0
2543,rxn08307_c0,rxn00293_c0
2544,rxn08307_c0,rxn05034_c0
2545,rxn08307_c0,rxn02201_c0
2546,rxn08307_c0,rxn00695_c0
2547,rxn08307_c0,rxn00379_c0
2548,rxn08307_c0,rxn05287_c0
2549,rxn08307_c0,rxn16574_c0
2550,rxn08307_c0,rxn09240_c0
2551,rxn08307_c0,rxn12868_c0
2552,rxn08307_c0,rxn45996_c0
2553,rxn08307_c0,rxn06937_c0
2554,rxn08307_c0,rxn00409_c0
2555,rxn08307_c0,rxn02305_c0
2556,rxn08307_c0,rxn01791_c0
2557,rxn08307_c0,rxn03893_c0
2558,rxn08307_c0,rxn03892_c0
2559,rxn08307_c0,rxn10221_c0
2560,rxn08307_c0,rxn08014_c0
2561,rxn08307_c0,rxn00790_c0
2562,rxn08307_c0,rxn09176_c0
2563,rxn08307_c0,rxn01434_c0
2564,rxn08307_c0,rxn08021_c0
2565,rxn08307_c0,rxn02405_c0
2566,rxn08307_c0,rxn10220_c0
2567,rxn08307_c0,rxn08017_c0
2568,rxn08307_c0,rxn26021_c0
2569,rxn08307_c0,rxn00001_c0
2570,rxn08307_c0,rxn09037_c0
2571,rxn08307_c0,rxn10052_c0
2572,rxn08307_c0,rxn09206_c0
2573,rxn08307_c0,rxn03916_c0
2574,rxn08307_c0,rxn08309_c0
2575,rxn08307_c0,rxn03039_c0
2576,rxn08307_c0,rxn02831_c0
2577,rxn10227_c0,rxn10221_c0
2578,rxn10227_c0,rxn00368_c0
2579,rxn10227_c0,rxn00369_c0
