modelseed_id,kegg_id,equation,gene_id,ec_numbers,already_in_model,name,rxn_def,rev_dir
rxn06108,R02163,(1) NAD[0] + (1) QH2[0] <= (1) NADH[0] + (1) H+[0] + (1) Q[0],WP_014951193.1,1.6.5.9;1.6.5.3;1.6.5.8,no,NADH:ubiquinone oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd11665:0:0:""QH2"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd11669:0:0:""Q""",?
rxn01560,R02167,"(1) H2O[0] + (1) D-mannitol, 1-(dihydrogenphosphate)[0] <=> (1) Phosphate[0] + (1) D-Mannitol[0]",WP_014977981.1;WP_049587310.1,3.1.3.22,no,D-Mannitol-1-phosphate phosphohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd27436:0:0:D-mannitol, 1-(dihydrogenphosphate);1:cpd00009:0:0:""Phosphate"";1:cpd00314:0:0:""D-Mannitol""",=
rxn01630,R02273,(1) H2O[0] + (1) 5-Aminopentanamide[0] => (1) NH3[0] + (1) 5-Aminopentanoate[0],WP_014949262.1,3.5.1.30,no,5-Aminopentanamide amidohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd00729:0:0:""5-Aminopentanamide"";1:cpd00013:0:0:""NH3"";1:cpd00339:0:0:""5-Aminopentanoate""",>
rxn01631,R02274,(1) 2-Oxoglutarate[0] + (1) 5-Aminopentanoate[0] <=> (1) L-Glutamate[0] + (1) 5-Oxopentanoate[0],WP_049588781.1,2.6.1.48,no,5-Aminopentanoate:2-oxoglutarate aminotransferase,"-1:cpd00024:0:0:""2-Oxoglutarate"";-1:cpd00339:0:0:""5-Aminopentanoate"";1:cpd00023:0:0:""L-Glutamate"";1:cpd02089:0:0:""5-Oxopentanoate""",=
rxn01639,R02285,(1) H2O[0] + (1) N-Formimino-L-glutamate[0] <= (1) L-Glutamate[0] + (1) Formamide[0],WP_049589033.1,3.5.3.8,yes,N-Formimino-L-glutamate formiminohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd00344:0:0:""N-Formimino-L-glutamate"";1:cpd00023:0:0:""L-Glutamate"";1:cpd00378:0:0:""Formamide""",<
rxn01642,R02288,(1) H2O[0] + (1) 4-Imidazolone-5-propanoate[0] => (1) N-Formimino-L-glutamate[0],HBN98087.1,3.5.2.7,yes,4-imidazolone-5-propanoate amidohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd02311:0:0:""4-Imidazolone-5-propanoate"";1:cpd00344:0:0:""N-Formimino-L-glutamate""",>
rxn01653,R02301,(1) ATP[0] + (1) 5-Formyltetrahydrofolate[0] => (1) ADP[0] + (1) Phosphate[0] + (1) 5-10-Methenyltetrahydrofolate[0],VTP54519.1,6.3.3.2,yes,5-Formyltetrahydrofolate cyclo-ligase (ADP-forming),"-1:cpd00002:0:0:""ATP"";-1:cpd02197:0:0:""5-Formyltetrahydrofolate"";1:cpd00008:0:0:""ADP"";1:cpd00009:0:0:""Phosphate"";1:cpd00347:0:0:""5-10-Methenyltetrahydrofolate""",>
rxn01664,R02317,(1) H2O[0] + (1) H+[0] + (1) delta1-Piperideine-6-L-carboxylate[0] <= (1) 2-Aminoadipate 6-semialdehyde[0],WP_049585722.1,1.4.1.18,yes,(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous),"-1:cpd00001:0:0:""H2O"";-1:cpd00067:0:0:""H+"";-1:cpd00352:0:0:""delta1-Piperideine-6-L-carboxylate"";1:cpd02522:0:0:""2-Aminoadipate 6-semialdehyde""",?
,R02333,,WP_049588806.1,3.5.1.41,no,,,
,R02362,,WP_049586918.1,3.1.1.11,no,,,
rxn01729,R02401,(1) H2O[0] + (1) NAD[0] + (1) 5-Oxopentanoate[0] <=> (1) NADH[0] + (2) H+[0] + (1) Glutarate[0],WP_049585438.1,1.2.1.20,no,glutarate-semialdehyde:NAD+ oxidoreductase,"-1:cpd00001:0:0:""H2O"";-1:cpd00003:0:0:""NAD"";-1:cpd02089:0:0:""5-Oxopentanoate"";1:cpd00004:0:0:""NADH"";2:cpd00067:0:0:""H+"";1:cpd00379:0:0:""Glutarate""",=
rxn01747,R02423,(1) H2O[0] + (2) H+[0] + (1) Allantoate[0] => (1) CO2[0] + (1) NH3[0] + (1) Ureidoglycine[0],WP_049588841.1,3.5.3.9,yes,allantoate amidinohydrolase (decarboxylating),"-1:cpd00001:0:0:""H2O"";-2:cpd00067:0:0:""H+"";-1:cpd00388:0:0:""Allantoate"";1:cpd00011:0:0:""CO2"";1:cpd00013:0:0:""NH3"";1:cpd01419:0:0:""Ureidoglycine""",=
rxn15334,R02425,(1) H2O[0] + (1) (S)(+)-Allantoin[0] => (1) H+[0] + (1) Allantoate[0],WP_049588806.1,3.5.2.5,no,(S)(+)-Allantoin amidohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd19020:0:0:""(S)(+)-Allantoin"";1:cpd00067:0:0:H+;1:cpd00388:0:0:""Allantoate""",>
rxn01753,R02429,(1) D-Xylonate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-D-xylonate[0],WP_014975676.1;WP_014977810.1,4.2.1.82,no,D-Xylonate hydro-lyase,"-1:cpd00391:0:0:""D-Xylonate"";1:cpd00001:0:0:""H2O"";1:cpd02386:0:0:""2-Dehydro-3-deoxy-D-xylonate""",>
rxn01761,R02437,(1) L-Rhamnose[0] <=> (1) L-Rhamnulose[0],WP_049588489.1,5.3.1.14,yes,L-Rhamnose ketol-isomerase,"-1:cpd00396:0:0:""L-Rhamnose"";1:cpd00642:0:0:""L-Rhamnulose""",=
rxn01775,R02454,(1) NAD[0] + (1) D-Mannonate[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Fructuronate[0],WP_049589016.1,1.1.1.57,yes,D-Mannonate:NAD+ 5-oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd00403:0:0:""D-Mannonate"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00672:0:0:""D-Fructuronate""",=
,R02488,,WP_049586522.1,1.3.8.6,no,,,
rxn01825,R02519,(1) O2[0] + (1) Homogentisate[0] => (1) H+[0] + (1) 4-Maleylacetoacetate[0],WP_049588791.1,1.13.11.5,yes,"Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)","-1:cpd00007:0:0:""O2"";-1:cpd00426:0:0:""Homogentisate"";1:cpd00067:0:0:""H+"";1:cpd00763:0:0:""4-Maleylacetoacetate""",>
rxn01827,R02521,(1) O2[0] + (1) p-hydroxyphenylpyruvate[0] => (1) CO2[0] + (1) Homogentisate[0],WP_014978916.1,1.13.11.27,yes,"4-Hydroxyphenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)","-1:cpd00007:0:0:""O2"";-1:cpd00868:0:0:""p-hydroxyphenylpyruvate"";1:cpd00011:0:0:""CO2"";1:cpd00426:0:0:""Homogentisate""",>
rxn01828,R02522,(1) L-Arabinonate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-L-pentonate[0],WP_014977810.1,4.2.1.25,no,L-Arabinonate hydro-lyase,"-1:cpd00427:0:0:""L-Arabinonate"";1:cpd00001:0:0:""H2O"";1:cpd00520:0:0:""2-Dehydro-3-deoxy-L-pentonate""",>
rxn01851,R02549,(1) H2O[0] + (1) NAD[0] + (1) 4-Aminobutanal[0] <=> (1) NADH[0] + (2) H+[0] + (1) GABA[0],WP_014950684.1,1.2.1.19;1.2.1.-;1.2.1.3,yes,4-aminobutanal:NAD+ 1-oxidoreductase,"-1:cpd00001:0:0:""H2O"";-1:cpd00003:0:0:""NAD"";-1:cpd00434:0:0:""4-Aminobutanal"";1:cpd00004:0:0:""NADH"";2:cpd00067:0:0:""H+"";1:cpd00281:0:0:""GABA""",=
rxn01857,R02555,(1) NAD[0] + (1) D-Altronate[0] <=> (1) NADH[0] + (1) H+[0] + (1) D-Tagaturonate[0],WP_049589016.1,1.1.1.58,no,D-Altronate:NAD+ 3-oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd00608:0:0:""D-Altronate"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00437:0:0:""D-Tagaturonate""",=
rxn01872,R02570,(1) Succinyl-CoA[0] + (1) Dihydrolipoamide[0] <=> (1) CoA[0] + (1) S-Succinyldihydrolipoamide[0],WP_014949449.1,2.3.1.61,yes,succinyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-succinyltransferase,"-1:cpd00078:0:0:""Succinyl-CoA"";-1:cpd00449:0:0:""Dihydrolipoamide"";1:cpd00010:0:0:""CoA"";1:cpd00860:0:0:""S-Succinyldihydrolipoamide""",=
rxn01906,R02619,(1) 2-Oxoglutarate[0] + (1) 3-Sulfinoalanine[0] <=> (1) L-Glutamate[0] + (1) 3-Sulfinopyruvate[0],WP_049587271.1;WP_014949721.1,2.6.1.1,no,3-sulfino-L-alanine:2-oxoglutarate aminotransferase,"-1:cpd00024:0:0:""2-Oxoglutarate"";-1:cpd00467:0:0:""3-Sulfinoalanine"";1:cpd00023:0:0:""L-Glutamate"";1:cpd03284:0:0:""3-Sulfinopyruvate""",=
rxn01913,R02640,(1) NAD[0] + (1) Gulonate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Dehydro-L-gulonate[0],WP_049588754.1,1.1.1.45,no,L-Gulonate:NAD+ 3-oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd00594:0:0:""Gulonate"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00473:0:0:""3-Dehydro-L-gulonate""",=
,R02661,,WP_049589161.1;WP_014947786.1,1.3.8.1;1.3.8.7,no,,,
rxn01925,R02662,(1) Dihydrolipoamide[0] + (1) Isobutyryl-CoA[0] <=> (1) CoA[0] + (1) S-(2-Methylpropionyl)-dihydrolipoamide[0],WP_049586270.1,2.3.1.168,yes,2-methylpropanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(2-methylpropanoyl)transferase,"-1:cpd00449:0:0:""Dihydrolipoamide"";-1:cpd00481:0:0:""Isobutyryl-CoA"";1:cpd00010:0:0:""CoA"";1:cpd02700:0:0:""S-(2-Methylpropionyl)-dihydrolipoamide""",=
,R02668;R00987;R03936,,WP_080986392.1,3.7.1.3,no,,,
rxn01967,R02728,(1) beta-D-Glucose 1-phosphate[0] <=> (1) beta-D-Glucose 6-phosphate[0],WP_014977981.1,5.4.2.6,no,"beta-D-Glucose 1-phosphate 1,6-phosphomutase","-1:cpd00501:0:0:""beta-D-Glucose 1-phosphate"";1:cpd00863:0:0:""beta-D-Glucose 6-phosphate""",=
rxn01975,R02736,(1) NADP[0] + (1) beta-D-Glucose 6-phosphate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 6-phospho-D-glucono-1-5-lactone[0],WP_049587589.1,1.1.1.49,no,beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase,"-1:cpd00006:0:0:""NADP"";-1:cpd00863:0:0:""beta-D-Glucose 6-phosphate"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd00911:0:0:""6-phospho-D-glucono-1-5-lactone""",=
,R02736;R00835,,WP_049587589.1,1.1.1.363;1.1.1.49,no,,,
rxn15364,R02740,(1) alpha-D-Glucose 6-phosphate[0] <=> (1) beta-D-Fructose 6-phosphate[0],WP_049586025.1,5.3.1.9,no,alpha-D-Glucose 6-phosphate ketol-isomerase,"-1:cpd19006:0:0:""alpha-D-Glucose 6-phosphate"";1:cpd19035:0:0:""beta-D-Fructose 6-phosphate""",=
rxn06253,R02820,(1) NADP[0] + (1) Alditol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Aldose[0],WP_039225720.1,1.1.1.21,no,Alditol:NADP+ 1-oxidoreductase,"-1:cpd00006:0:0:""NADP"";-1:cpd11734:0:0:""Alditol"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd11854:0:0:""Aldose""",?
rxn11968,R02851,(1) D-Lysine[0] + (1) 2-Oxo acid[0] <=> (1) 2-Oxo-6-aminocaproate[0] + (1) D-Amino acid[0],WP_049587284.1,2.6.1.21,no,D-Lysine:2-oxocarboxylate aminotransferase,"-1:cpd00549:0:0:""D-Lysine"";-1:cpd11625:0:0:""2-Oxo acid"";1:cpd02074:0:0:""2-Oxo-6-aminocaproate"";1:cpd11673:0:0:""D-Amino acid""",?
rxn15373,R02855,(1) NAD[0] + (1) (R)-Acetoin[0] <=> (1) NADH[0] + (1) H+[0] + (1) DTYL[0],WP_049587537.1,1.1.1.303,no,(R)-Acetoin:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd19008:0:0:""(R)-Acetoin"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00551:0:0:""DTYL""",=
rxn02085,R02914,(1) 4-Imidazolone-5-propanoate[0] <= (1) H2O[0] + (1) Urocanate[0],WP_049589035.1,4.2.1.49,yes,"4,5-Dihydro-4-oxo-5-imidazolepropanoate hydro-lyase","-1:cpd02311:0:0:""4-Imidazolone-5-propanoate"";1:cpd00001:0:0:""H2O"";1:cpd00581:0:0:""Urocanate""",=
rxn02107,R02941,(1) H2O[0] + (1) NAD[0] + (1) Salicylaldehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) SALC[0],WP_049585722.1,1.2.1.65;1.2.1.-,no,salicylaldehyde:NAD+ oxidoreductase,"-1:cpd00001:0:0:""H2O"";-1:cpd00003:0:0:""NAD"";-1:cpd03709:0:0:""Salicylaldehyde"";1:cpd00004:0:0:""NADH"";2:cpd00067:0:0:""H+"";1:cpd00599:0:0:""SALC""",=
rxn02125,R02968,"(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Naphthalene[0] => (1) NAD[0] + (1) cis-1,2-Dihydronaphthalene-1,2-diol[0]",WP_049588594.1,1.14.12.12,no,"naphthalene,NADH:oxygen oxidoreductase (1,2-hydroxylating)","-1:cpd00004:0:0:""NADH"";-1:cpd00007:0:0:""O2"";-1:cpd00067:0:0:""H+"";-1:cpd00618:0:0:""Naphthalene"";1:cpd00003:0:0:""NAD"";1:cpd02646:0:0:""cis-1,2-Dihydronaphthalene-1,2-diol""",>
rxn02143,R02990,(1) Succinyl-CoA[0] + (1) 3-Oxoadipate[0] <= (1) Succinate[0] + (1) 3-Oxoadipyl-CoA[0],WP_049586255.1;WP_049586254.1,2.8.3.6,yes,Succinyl-CoA:3-oxoadipate CoA-transferase,"-1:cpd00078:0:0:""Succinyl-CoA"";-1:cpd00630:0:0:""3-Oxoadipate"";1:cpd00036:0:0:""Succinate"";1:cpd01507:0:0:""3-Oxoadipyl-CoA""",=
rxn02144,R02991,(1) H2O[0] + (1) 3-oxoadipate-enol-lactone[0] => (1) H+[0] + (1) 3-Oxoadipate[0],WP_197047984.1,3.1.1.24,yes,4-carboxymethylbut-3-en-4-olide enol-lactonohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd02255:0:0:""3-oxoadipate-enol-lactone"";1:cpd00067:0:0:""H+"";1:cpd00630:0:0:""3-Oxoadipate""",=
rxn02167,R03026,(1) (S)-3-Hydroxybutyryl-CoA[0] <=> (1) H2O[0] + (1) Crotonyl-CoA[0],WP_014976911.1;VTP51252.1;WP_049588521.1;WP_049588754.1,4.2.1.17;1.1.1.35;4.2.1.-;4.2.1.55,yes,(S)-3-Hydroxybutanoyl-CoA hydro-lyase,"-1:cpd00842:0:0:""(S)-3-Hydroxybutyryl-CoA"";1:cpd00001:0:0:""H2O"";1:cpd00650:0:0:""Crotonyl-CoA""",=
rxn02169,R03028,(1) H+[0] + (1) Glutaconyl-1-CoA[0] => (1) CO2[0] + (1) Crotonyl-CoA[0],WP_049586521.1,7.2.4.5;4.1.1.70;7.2.4.e,no,Glutaconyl-1-CoA carboxy-lyase,"-1:cpd00067:0:0:H+;-1:cpd01599:0:0:""Glutaconyl-1-CoA"";1:cpd00011:0:0:""CO2"";1:cpd00650:0:0:""Crotonyl-CoA""",>
rxn11973,R03071,(3) H+[0] + (1) Nitrate[0] + (2) Ferrocytochrome[0] => (1) H2O[0] + (1) Nitrite[0] + (2) Ferricytochrome[0],WP_049586998.1,1.9.6.1,no,ferrocytochrome:nitrate oxidoreductase,"-3:cpd00067:0:0:""H+"";-1:cpd00209:0:0:""Nitrate"";-2:cpd00686:0:0:""Ferrocytochrome"";1:cpd00001:0:0:""H2O"";1:cpd00075:0:0:""Nitrite"";2:cpd00685:0:0:""Ferricytochrome""",?
rxn02229,R03105,(1) Sulfite[0] + (1) Mercaptopyruvate[0] <=> (1) Pyruvate[0] + (1) H2S2O3[0],WP_049588222.1,2.8.1.2,no,3-Mercaptopyruvate:cyanide sulfurtransferase,"-1:cpd00081:0:0:""Sulfite"";-1:cpd00706:0:0:""Mercaptopyruvate"";1:cpd00020:0:0:""Pyruvate"";1:cpd00268:0:0:""H2S2O3""",=
rxn02235,R03119,"(1) NAD[0] + (1) 1,3-Propanediol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-Hydroxypropanal[0]",WP_049586860.1,1.1.1.202,no,"propane-1,3-diol:NAD+ 1-oxidoreductase","-1:cpd00003:0:0:""NAD"";-1:cpd01618:0:0:""1,3-Propanediol"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd00714:0:0:""3-Hydroxypropanal""",=
rxn02276,R03181,(1) 4-Maleylacetoacetate[0] <=> (1) Fumarylacetoacetate[0],WP_014975930.1,5.2.1.2,yes,4-Maleylacetoacetate cis-trans-isomerase,"-1:cpd00763:0:0:""4-Maleylacetoacetate"";1:cpd00780:0:0:""Fumarylacetoacetate""",=
rxn02314,R03236,"(1) ATP[0] + (1) D-Tagatose 6-phosphate[0] => (1) ADP[0] + (1) H+[0] + (1) D-Tagatose 1,6-biphosphate[0]",WP_049586246.1,2.7.1.11;2.7.1.144;2.7.1.56,yes,ATP:D-tagatose-6-phosphate 1-phosphotransferase,"-1:cpd00002:0:0:""ATP"";-1:cpd00805:0:0:""D-Tagatose 6-phosphate"";1:cpd00008:0:0:""ADP"";1:cpd00067:0:0:""H+"";1:cpd02371:0:0:""D-Tagatose 1,6-biphosphate""",=
rxn02319,R03241,(1) ATP[0] + (1) L-Fuculose[0] => (1) ADP[0] + (1) H+[0] + (1) L-Fuculose1-phosphate[0],WP_049588438.1,2.7.1.51,no,ATP:L-fuculose 1-phosphotransferase,"-1:cpd00002:0:0:""ATP"";-1:cpd01186:0:0:""L-Fuculose"";1:cpd00008:0:0:""ADP"";1:cpd00067:0:0:""H+"";1:cpd00806:0:0:""L-Fuculose1-phosphate""",=
rxn02332,R03256,(1) H2O[0] + (1) Lactose-6-phosphate[0] => (1) beta-D-Glucose[0] + (1) 6-Phospho-D-galactose[0],WP_049586389.1,3.2.1.85,no,Lactose 6-phosphate 6-phosphogalactohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd03194:0:0:""Lactose-6-phosphate"";1:cpd00190:0:0:""beta-D-Glucose"";1:cpd00818:0:0:""6-Phospho-D-galactose""",=
rxn02373,R03313,(1) NADP[0] + (1) Phosphate[0] + (1) L-Glutamate5-semialdehyde[0] <=> (1) NADPH[0] + (1) H+[0] + (1) L-Glutamyl 5-phosphate[0],WP_039229394.1,1.2.1.41,yes,L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphorylating),"-1:cpd00006:0:0:""NADP"";-1:cpd00009:0:0:""Phosphate"";-1:cpd00858:0:0:""L-Glutamate5-semialdehyde"";1:cpd00005:0:0:""NADPH"";1:cpd00067:0:0:""H+"";1:cpd02097:0:0:""L-Glutamyl 5-phosphate""",<
rxn02376,R03316,(1) Lipoamide[0] + (1) 3-Carboxy-1-hydroxypropyl-ThPP[0] <=> (1) TPP[0] + (1) S-Succinyldihydrolipoamide[0],WP_049588626.1,1.2.4.2,yes,R03316,"-1:cpd00213:0:0:""Lipoamide"";-1:cpd03189:0:0:""3-Carboxy-1-hydroxypropyl-ThPP"";1:cpd00056:0:0:""TPP"";1:cpd00860:0:0:""S-Succinyldihydrolipoamide""",=
rxn02429,R03387,(1) ATP[0] + (1) 2-Dehydro-3-deoxy-D-galactonate[0] => (1) ADP[0] + (1) H+[0] + (1) 2-Dehydro-3-deoxy-D-galactonate 6-phosphate[0],WP_049588496.1,2.7.1.178;2.7.1.58,no,ATP:2-dehydro-3-deoxy-galactonokinase,"-1:cpd00002:0:0:""ATP"";-1:cpd00894:0:0:""2-Dehydro-3-deoxy-D-galactonate"";1:cpd00008:0:0:""ADP"";1:cpd00067:0:0:""H+"";1:cpd00945:0:0:""2-Dehydro-3-deoxy-D-galactonate 6-phosphate""",=
rxn06377,R03425,(1) Glycine[0] + (1) H+[0] + (1) Lipoylprotein[0] <=> (1) CO2[0] + (1) S-Aminomethyldihydrolipoylprotein[0],WP_049587964.1,1.4.4.2,no,glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating),"-1:cpd00033:0:0:""Glycine"";-1:cpd00067:0:0:""H+"";-1:cpd12005:0:0:""Lipoylprotein"";1:cpd00011:0:0:""CO2"";1:cpd11830:0:0:""S-Aminomethyldihydrolipoylprotein""",?
rxn02675,R03772,"(1) H2O[0] + (1) L-Rhamno-1,4-lactone[0] <=> (1) H+[0] + (1) L-Rhamnonate[0]",WP_049587022.1,3.1.1.65,no,"L-rhamno-1,4-lactone lactonohydrolase","-1:cpd00001:0:0:""H2O"";-1:cpd01916:0:0:""L-Rhamno-1,4-lactone"";1:cpd00067:0:0:""H+"";1:cpd01328:0:0:""L-Rhamnonate""",=
rxn02676,R03774,(1) L-Rhamnonate[0] => (1) H2O[0] + (1) 2-Dehydro-3-deoxy-L-rhamnonate[0],WP_014975676.1,4.2.1.90,no,L-Rhamnonate hydro-lyase,"-1:cpd01328:0:0:""L-Rhamnonate"";1:cpd00001:0:0:""H2O"";1:cpd02467:0:0:""2-Dehydro-3-deoxy-L-rhamnonate""",>
rxn06493,R03815,(1) NAD[0] + (1) Dihydrolipolprotein[0] <=> (1) NADH[0] + (1) H+[0] + (1) Lipoylprotein[0],WP_049586089.1,1.8.1.4,no,dihydrolipoylprotein:NAD+ oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd12225:0:0:""Dihydrolipolprotein"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd12005:0:0:""Lipoylprotein""",?
rxn02749,R03896,(1) D-Citramalate[0] <=> (1) H2O[0] + (1) Citraconate[0],WP_049585948.1;WP_049585947.1,4.2.1.35,no,(R)-2-Methylmalate hydro-lyase,"-1:cpd01700:0:0:""D-Citramalate"";1:cpd00001:0:0:""H2O"";1:cpd01502:0:0:""Citraconate""",=
rxn06538,R03940,(1) 10-Formyltetrahydrofolate[0] + (1) L-Methionyl-tRNA[0] => (1) H+[0] + (1) Tetrahydrofolate[0] + (1) N-Formylmethionyl-tRNA[0],WP_039228916.1,2.1.2.9,no,10-Formyltetrahydrofolate:L-methionyl-tRNA N-formyltransferase,"-1:cpd00201:0:0:""10-Formyltetrahydrofolate"";-1:cpd12105:0:0:""L-Methionyl-tRNA"";1:cpd00067:0:0:""H+"";1:cpd00087:0:0:""Tetrahydrofolate"";1:cpd12285:0:0:""N-Formylmethionyl-tRNA""",?
rxn02770,R03942,"(1) NAD[0] + (1) L-Rhamnofuranose[0] <=> (1) NADH[0] + (1) H+[0] + (1) L-Rhamno-1,4-lactone[0]",WP_014976326.1,1.1.1.173/1.1.1.378,no,L-Rhamnofuranose:NAD+ 1-oxidoreductase,"-1:cpd00003:0:0:""NAD"";-1:cpd01607:0:0:""L-Rhamnofuranose"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd01916:0:0:""L-Rhamno-1,4-lactone""",=
rxn02782,R03959,"(1) Muconolactone[0] <=> (1) H+[0] + (1) cis,cis-Muconate[0]",WP_014975676.1,5.5.1.1,no,"2,5-Dihydro-5-oxofuran-2-acetate lyase (decyclizing)","-1:cpd02536:0:0:""Muconolactone"";1:cpd00067:0:0:""H+"";1:cpd01630:0:0:""cis,cis-Muconate""",=
rxn02804,R03991,(1) Acetyl-CoA[0] + (1) Myristoyl-CoA[0] <=> (1) CoA[0] + (1) 3-Oxopalmitoyl-CoA[0],WP_049585851.1,2.3.1.16;2.3.1.155,yes,myristoyl-CoA:acetylCoA C-myristoyltransferase,"-1:cpd00022:0:0:""Acetyl-CoA"";-1:cpd01695:0:0:""Myristoyl-CoA"";1:cpd00010:0:0:""CoA"";1:cpd03114:0:0:""3-Oxopalmitoyl-CoA""",=
rxn06550,R03993,(1) H2O[0] + (1) [Pyruvate kinase] phosphate[0] => (1) Phosphate[0] + (1) H+[0] + (1) [Pyruvate kinase][0],WP_049585851.1,2.3.1.16;3.1.3.49,no,[Pyruvate kinase] phosphate phosphohydrolase,"-1:cpd00001:0:0:""H2O"";-1:cpd12396:0:0:""[Pyruvate kinase] phosphate"";1:cpd00009:0:0:""Phosphate"";1:cpd00067:0:0:""H+"";1:cpd12143:0:0:""[Pyruvate kinase]""",?
rxn02850,R04059,"(2) NADP[0] + (1) (+/-)-trans-Acenaphthene-1,2-diol[0] <=> (2) NADPH[0] + (2) H+[0] + (1) Acenaphthoquinone[0]",WP_049586522.1,1.3.8.4;1.10.1.1,no,"(+/-)-trans-acenaphthene-1,2-diol:NADP+ oxidoreductase","-2:cpd00006:0:0:""NADP"";-1:cpd02564:0:0:""(+/-)-trans-Acenaphthene-1,2-diol"";2:cpd00005:0:0:""NADPH"";2:cpd00067:0:0:""H+"";1:cpd01816:0:0:""Acenaphthoquinone""",=
rxn02877,R04115,"(1) NAD[0] + (1) cis-1,2-Dihydronaphthalene-1,2-diol[0] => (1) NADH[0] + (1) H+[0] + (1) 1,2-Naphthalenediol[0]",WP_014949228.1,1.3.1.29,no,"cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase","-1:cpd00003:0:0:""NAD"";-1:cpd02646:0:0:""cis-1,2-Dihydronaphthalene-1,2-diol"";1:cpd00004:0:0:""NADH"";1:cpd00067:0:0:""H+"";1:cpd01932:0:0:""1,2-Naphthalenediol""",>
rxn06600,R04125,(1) Tetrahydrofolate[0] + (1) S-Aminomethyldihydrolipoylprotein[0] => (1) NH3[0] + (1) 5-10-Methylenetetrahydrofolate[0] + (1) Dihydrolipolprotein[0],WP_049587956.1,2.1.2.10,no,S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming),"-1:cpd00087:0:0:""Tetrahydrofolate"";-1:cpd11830:0:0:""S-Aminomethyldihydrolipoylprotein"";1:cpd00013:0:0:""NH3"";1:cpd00125:0:0:""5-10-Methylenetetrahydrofolate"";1:cpd12225:0:0:""Dihydrolipolprotein""",?
rxn02889,R04138,(1) ATP[0] + (1) H2CO3[0] + (1) Dimethylacryloyl-CoA[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) 3-Methylglutaconyl-CoA[0],WP_049586517.1;WP_049586521.1,6.4.1.4,yes,3-Methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming),"-1:cpd00002:0:0:""ATP"";-1:cpd00242:0:0:""H2CO3"";-1:cpd01966:0:0:""Dimethylacryloyl-CoA"";1:cpd00008:0:0:""ADP"";1:cpd00009:0:0:""Phosphate"";1:cpd00067:0:0:""H+"";1:cpd02068:0:0:""3-Methylglutaconyl-CoA""",>
